"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,916.260676,740.110367,117.479787,89.620833,16.946865,-47.897175
1991,821.808300,675.812262,100.690329,84.035021,16.927808,-55.657119
1992,767.481042,629.313924,96.826260,78.622989,16.837953,-54.120085
1993,682.350639,559.845320,78.745809,75.109841,16.722792,-48.073124
1994,573.675751,471.964033,66.746913,68.468993,16.387460,-49.891649
1995,533.272605,442.520421,57.773560,62.631782,16.349532,-46.002690
1996,492.726512,406.534052,56.143057,53.469131,16.157313,-39.577041
1997,480.759406,388.682398,61.691838,48.028386,16.048629,-33.691846
1998,458.247517,376.856975,59.732514,43.544724,15.985991,-37.872688
1999,425.341261,346.999469,62.548537,39.734355,15.917386,-39.858487
2000,408.223613,321.717644,67.068556,36.848616,15.944639,-33.355842
2001,434.695794,334.419514,71.564228,37.608438,16.039255,-24.935641
2002,421.079555,315.784096,74.354416,37.396077,16.127080,-22.582115
2003,420.680774,325.780908,77.980685,32.964644,16.193405,-32.238868
2004,436.243307,323.653918,81.244594,33.715090,16.376163,-18.746458
2005,435.268382,323.829879,80.469243,32.657254,16.505840,-18.193835
2006,448.606300,337.307283,84.692640,32.178738,16.628782,-22.201144
2007,450.789791,335.511257,91.604636,30.146303,16.825372,-23.297776
2008,449.554284,321.315403,88.063398,33.928404,16.638216,-10.391137
2009,384.034425,282.576761,68.624035,32.052325,16.390112,-15.608808
2010,395.499160,293.499149,74.924196,31.523302,16.506256,-20.953743
2011,429.925836,303.584891,81.591111,35.266014,16.430448,-6.946628
2012,414.571294,296.799806,77.939019,34.247118,16.298064,-10.712713
2013,417.116214,288.151796,72.687095,38.120284,16.634970,1.522069
2014,370.908919,252.092892,61.879111,37.950725,16.262806,2.723385
2015,328.063796,215.391082,56.239291,36.184755,16.125449,4.123219
2016,348.333002,229.906688,57.915897,38.157054,16.327290,6.026072
2017,325.171096,222.547405,51.501975,37.260400,16.400712,-2.539395
2018,350.577481,231.388709,55.916507,39.862524,16.306540,7.103201
2019,343.486895,224.542257,57.059271,40.022476,16.807843,5.055048
2020,307.694707,213.642813,55.474370,37.678002,16.381063,-15.481541
2021,325.813239,215.391671,58.008139,41.725839,16.116364,-5.428775
2022,221.146517,170.363051,19.174386,32.497414,14.765089,-15.653424
2023,219.212898,163.988366,18.597770,32.955425,14.832621,-11.161284
