"Year","Coal","Oil","Gas","Cement"
1959,248.626000,343.465000,161.902000,8.251633
1960,250.534000,349.790000,171.950000,7.859746
1961,242.203000,354.071000,173.694000,7.832645
1962,251.314000,364.287000,184.598000,8.154612
1963,269.379000,370.976000,196.085000,8.579460
1964,286.346000,380.436000,207.170000,9.013560
1965,297.656000,399.752000,213.593000,9.086992
1966,309.147000,417.484000,229.860000,9.435758
1967,317.426685,433.731570,240.524761,9.168648
1968,311.028000,461.087000,255.557000,9.639676
1969,316.051000,486.252000,277.861000,9.742629
1970,318.807000,556.245000,289.086000,9.531700
1971,302.244746,572.408518,299.379748,9.691532
1972,307.003753,619.315503,304.495755,9.968202
1973,332.620308,633.592866,320.232816,10.075616
1974,326.404280,606.185364,308.780356,10.045392
1975,321.452069,589.126973,280.500957,8.314199
1976,340.258517,624.216123,282.341360,8.834613
1977,348.685206,656.726043,275.970751,9.273718
1978,355.438671,682.757664,282.772665,9.720475
1979,381.729558,652.946196,289.020256,9.809061
1980,390.242503,602.411571,284.089926,8.985178
1981,397.557148,555.861407,273.081445,8.723296
1982,383.338667,527.546863,254.261471,7.762219
1983,402.922154,529.579807,241.338030,8.307725
1984,423.600674,533.207621,252.283715,8.983345
1985,436.279591,533.435127,244.301283,8.653931
1986,430.453271,555.740443,228.443295,8.966598
1987,453.498484,568.464753,244.912763,8.999935
1988,474.333173,592.905950,255.226886,9.074243
1989,478.106229,590.528884,270.866887,9.078659
1990,486.305695,583.882530,274.283527,9.138685
1991,481.501291,568.258483,279.293564,8.934625
1992,485.971315,581.465243,288.917160,9.004633
1993,504.173546,585.195548,297.534340,9.508180
1994,506.533238,595.481404,304.130394,9.910053
1995,511.950569,593.423407,317.463479,10.118799
1996,532.700631,615.999664,322.412237,10.182559
1997,543.865515,620.582863,323.885562,10.524221
1998,550.930425,633.209596,318.111062,10.769888
1999,549.432322,647.980755,318.984448,10.982185
2000,579.241222,666.049374,335.024203,11.311493
2001,560.788375,668.292042,320.186198,11.357360
2002,562.246698,666.982250,330.809697,11.780533
2003,573.232356,683.715705,321.111134,11.831086
2004,577.317876,701.721436,321.377646,12.523357
2005,584.048679,705.275619,316.774144,12.607566
2006,574.200642,696.108101,312.967813,12.786775
2007,581.378075,692.949764,333.404211,12.420546
2008,572.294750,647.004071,335.625909,11.303398
2009,502.836184,612.388015,330.776626,8.082599
2010,531.252813,616.346291,345.736361,8.583307
2011,502.249694,603.898969,351.416072,8.790491
2012,443.620968,587.402902,367.008341,9.626186
2013,459.790326,594.546206,376.960377,9.926099
2014,459.105410,603.321251,385.195089,10.763924
2015,394.920915,610.258770,394.117694,10.891728
2016,360.260105,614.702576,396.055104,10.763924
2017,348.539565,616.582070,388.918207,11.005332
2018,334.164810,629.214321,430.599381,10.636120
2019,284.906174,627.680147,445.430042,11.161536
2020,233.058056,543.553165,440.093895,11.104735
2021,267.331749,595.689246,441.436633,11.275140
2022,250.093625,600.146592,465.991101,11.431344
2023,207.033842,600.194021,470.366821,11.090534
2024,200.023556,597.478435,477.111805,10.172123
2025,214.461197,602.140830,481.204172,9.335372
