"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,379.400499,12.646014,0.195369,115.928903,182.979036,67.651177
1991,377.014665,13.863626,0.193117,110.601490,185.161540,67.194892
1992,374.074166,14.483275,0.193260,106.848111,185.714022,66.835499
1993,373.722768,15.062818,0.193197,106.601998,185.479464,66.385291
1994,372.817450,15.433563,0.194122,108.720160,182.939453,65.530152
1995,363.624353,15.389324,0.193812,103.427858,179.862685,64.750674
1996,359.074235,15.854641,0.192721,103.482065,175.567106,63.977701
1997,356.573361,15.307154,0.283858,107.143936,170.591502,63.246912
1998,343.764384,15.379853,0.141641,103.103274,162.598414,62.541202
1999,336.313625,14.255158,0.233360,101.893499,158.448045,61.483562
2000,323.204779,13.264246,0.106121,101.151966,148.435252,60.247193
2001,316.531960,14.714073,0.130391,100.561808,142.025593,59.100096
2002,306.178942,14.204917,0.172181,101.938307,131.910025,57.953511
2003,296.494047,14.582908,0.117710,101.334104,123.680974,56.778352
2004,285.651705,14.168038,0.106220,98.452567,117.305858,55.619022
2005,275.264413,14.434088,0.099769,98.768538,107.457589,54.504428
2006,276.517288,13.808275,0.093227,98.827676,110.401872,53.386238
2007,269.534482,13.696243,0.162987,97.382008,106.056992,52.236253
2008,259.915559,13.277733,0.102556,95.344583,101.251873,49.938814
2009,254.897112,13.311005,0.101864,96.521259,97.340739,47.622245
2010,257.256986,14.155537,0.100843,100.569919,97.137206,45.293480
2011,248.996462,12.522203,0.050835,99.874754,93.556454,42.992216
2012,244.014411,13.189412,0.055098,97.608371,91.438135,41.723396
2013,239.786590,12.586856,0.062638,100.037163,86.588918,40.511015
2014,234.833160,12.382539,0.050799,101.887383,81.221766,39.290673
2015,230.751152,11.981031,0.076038,101.896507,78.707555,38.090021
2016,226.191595,12.549269,0.049136,103.278960,73.471400,36.842830
2017,218.243058,12.375347,0.152914,99.995598,69.573884,36.145315
2018,219.072231,12.192861,0.101669,103.327250,67.975791,35.474659
2019,211.959291,11.887152,0.043434,98.592948,66.676912,34.758845
2020,208.694691,10.274396,0.050226,99.712554,64.612493,34.045022
2021,206.289160,11.247593,0.061973,100.337808,61.382132,33.259653
2022,198.733393,10.513224,0.055981,96.803255,58.231710,33.129224
2023,193.165903,10.569549,0.112461,93.774427,55.632830,33.076635
