"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,8.147000,0.720000,4.808000,50.670000
1962,7.114000,0.762000,5.028000,47.087000
1963,6.656000,0.825000,5.496000,44.803000
1964,7.047000,0.892000,5.968000,45.289000
1965,6.987000,0.990000,6.420000,42.881000
1966,6.341000,1.101000,6.932000,41.397000
1967,6.390400,1.161200,6.788000,41.188000
1968,6.311200,1.285700,7.268000,40.906000
1969,6.899000,1.368800,8.130000,44.170000
1970,7.350000,1.456000,8.532000,45.130000
1971,7.540000,1.538000,8.858000,42.930000
1972,7.508000,1.776000,9.942000,42.240000
1973,7.944000,1.987000,10.906000,42.780000
1974,7.531000,1.775000,11.046000,40.480000
1975,4.981000,1.317000,7.988000,31.690000
1976,5.807000,1.401000,9.100000,32.320000
1977,7.045000,1.257000,9.240000,33.977000
1978,7.647000,1.452000,10.280000,37.719000
1979,9.680000,1.711000,11.476000,45.228000
1980,10.258000,1.746000,11.838000,47.119000
1981,8.280000,1.533000,12.270000,43.910000
1982,7.322000,1.471000,11.790000,37.656000
1983,8.023000,1.423000,12.776000,38.408000
1984,8.265000,1.347000,14.636000,40.544000
1985,7.333000,1.297000,14.894000,41.657000
1986,7.143000,1.315000,15.098000,40.669000
1987,7.563000,1.376000,16.022000,41.939000
1988,7.823000,1.429000,17.304000,44.937000
1989,7.763000,1.498000,17.508000,47.121000
1990,7.503000,1.317000,17.936000,43.230000
1991,6.460000,0.971000,17.556000,34.863000
1992,7.330000,0.917000,18.304000,38.482000
1993,8.570000,1.174000,19.980000,42.244000
1994,10.290000,1.295000,21.818000,48.745000
1995,9.940000,1.370000,21.884000,50.219000
1996,9.780000,1.491000,20.884000,46.597000
1997,11.430000,1.601000,24.298000,51.329000
1998,12.300000,1.598000,25.406000,53.659980
1999,12.768000,1.677000,25.894000,53.637000
2000,13.420000,1.792000,27.018000,54.261855
2001,12.770000,1.722000,25.004000,52.210000
2002,13.390000,1.793000,25.578000,53.388566
2003,13.744795,1.845000,26.116000,54.240434
2004,13.544060,1.945000,28.072000,54.398265
2005,12.269061,1.906000,24.782280,52.250182
2006,12.226940,1.985000,28.378720,50.811617
2007,12.477411,1.936000,28.668000,56.612179
2008,9.881000,1.653000,26.252000,50.931600
2009,8.072490,1.070000,21.204000,42.157800
2010,9.473000,1.300000,23.516000,52.124600
2011,9.750000,1.280000,22.658000,52.777900
2012,9.440000,1.220000,21.694000,52.309505
2013,10.440000,1.286000,21.183996,56.991580
2014,10.920000,1.300000,20.815942,57.033450
2015,10.640000,1.257000,20.639980,59.410884
2016,11.420000,1.247000,20.279998,61.433874
2017,11.750000,1.352000,20.552036,63.279358
2018,11.850000,1.342000,21.080024,68.289165
2019,11.430000,1.227000,19.440020,63.683594
2020,10.936000,1.127000,16.380020,60.117643
2021,11.966000,1.233194,17.320020,66.785028
2022,11.273000,1.207204,15.870012,65.721448
2023,10.473000,0.967204,12.580014,63.430367
