"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,222.664777,50.237005,4.124188,39.527546,6.987131,121.788907
1991,226.351603,52.024066,4.206644,39.846880,7.453000,122.821012
1992,231.753162,55.749496,4.423872,40.250049,8.267569,123.062176
1993,234.376117,57.101674,4.724937,40.583741,8.439354,123.526412
1994,236.424297,56.764334,5.428626,41.010480,8.853917,124.366939
1995,239.190879,59.374703,5.618849,40.388054,9.476341,124.332931
1996,240.853393,59.948209,5.254149,41.689690,9.498884,124.462461
1997,248.720048,64.389560,5.694729,41.951368,10.091255,126.593135
1998,247.879112,64.618677,5.388356,41.931253,10.325543,125.615283
1999,242.869475,59.733271,4.420372,42.681069,10.705011,125.329753
2000,225.112675,61.711081,4.875591,42.203435,11.247885,105.074683
2001,204.327320,59.422109,4.737963,43.512930,11.776632,84.877686
2002,203.998876,58.362293,4.985789,43.916605,12.312835,84.421355
2003,223.720559,60.115085,5.416921,45.866404,12.562303,99.759847
2004,225.390626,61.276151,5.619555,46.895084,13.113050,98.486786
2005,214.818300,64.294840,6.848743,46.649906,14.022475,83.002335
2006,217.084832,67.700604,7.114922,46.996477,14.470821,80.802009
2007,220.948445,67.642959,7.736445,46.824974,15.035360,83.708709
2008,217.741257,69.309201,7.338328,46.891172,15.661455,78.541101
2009,216.200506,74.080883,6.708708,47.563425,16.115885,71.731605
2010,224.846783,79.808438,6.975984,48.233566,17.223172,72.605624
2011,234.676272,78.394352,7.705420,48.713693,17.424837,82.437970
2012,237.968801,82.670604,8.427128,47.561767,17.286044,82.023258
2013,224.539831,86.616430,8.606944,47.702750,17.363568,64.250139
2014,233.522166,89.548437,8.986995,46.863298,18.028382,70.095054
2015,231.512659,93.066812,9.102615,48.335135,18.820151,62.187946
2016,260.182146,93.048753,8.829921,49.004219,19.956364,89.342890
2017,279.816432,86.482722,9.218770,50.324013,21.285345,112.505581
2018,284.503263,90.968893,9.676010,55.523390,21.266412,107.068558
2019,272.527096,95.064338,10.053300,57.029597,21.669152,88.710709
2020,274.793511,84.988706,10.605034,58.642656,21.929355,98.627760
2021,280.101984,91.610552,11.721472,57.957849,22.209047,96.603064
