"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,32.174479,2.513849,0.995377,26.371575,1.670502,0.623175
1991,32.732770,2.528405,1.014404,26.776532,1.675154,0.738276
1992,32.945175,2.478347,0.883021,27.274882,1.723576,0.585349
1993,33.478261,2.550749,0.818784,27.723008,1.786542,0.599178
1994,34.070659,2.567914,0.849952,28.131607,1.873485,0.647701
1995,34.401652,2.577966,0.815462,28.407829,2.079536,0.520859
1996,35.466621,2.563507,1.389784,29.087876,1.957174,0.468280
1997,36.087525,2.616485,1.527624,29.255817,1.975803,0.711795
1998,35.840835,2.598511,1.526918,29.258260,1.961591,0.495556
1999,36.191937,2.463668,1.451963,29.960272,1.972898,0.343137
2000,36.485108,2.473588,1.500326,29.902669,2.007969,0.600557
2001,37.215160,2.423374,1.327988,30.660307,2.053579,0.749912
2002,37.377153,2.408851,1.487425,31.008669,2.059115,0.413092
2003,39.047260,2.497403,1.758069,32.185443,2.100868,0.505477
2004,39.561640,2.666283,1.791152,32.503396,2.094369,0.506440
2005,41.226762,2.694312,1.966784,34.059938,2.139632,0.366096
2006,40.925700,3.190951,2.149690,33.076496,2.194233,0.314332
2007,40.788293,3.112071,2.292126,32.000668,2.218892,1.164536
2008,40.431627,3.445983,2.198823,32.201445,2.277320,0.308056
2009,42.658124,3.498944,2.159847,34.308136,2.207714,0.483484
2010,42.825623,3.450302,2.140650,34.101774,2.187744,0.945152
2011,44.431143,3.668910,2.450000,35.500106,2.234898,0.577229
2012,41.966748,3.838908,2.168097,33.019239,2.307897,0.632607
2013,44.281592,4.046498,2.080000,35.126043,2.455034,0.574018
2014,41.496056,4.249719,2.140000,31.767867,2.423907,0.914562
2015,45.832662,4.423701,1.993790,36.316712,2.496404,0.602055
2016,47.614324,4.420035,1.954622,37.942922,2.537250,0.759494
2017,46.423792,4.337606,2.230000,36.524370,2.620137,0.711679
2018,49.898918,4.698437,2.290000,39.419193,2.705313,0.785975
2019,50.852544,4.791730,2.270000,40.560297,2.828305,0.402212
2020,50.515314,4.270804,2.290000,40.785721,2.733766,0.435023
2021,50.692115,4.577833,2.375750,40.463329,2.837325,0.437878
