"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.000500,,0.156400,
1962,0.000200,,0.146600,
1963,0.000200,,0.110800,
1964,0.000500,,0.111800,
1965,0.000500,,0.108000,
1966,0.001900,,0.166200,
1967,0.002100,,0.154800,
1968,0.002100,,0.147400,
1969,0.000900,,0.156200,
1970,0.000600,,0.170800,
1971,0.000600,,0.181800,
1972,0.000400,,0.160800,
1973,0.000200,,0.164400,
1974,0,,0.180800,
1975,0.000200,,0.174200,
1976,0.000200,,0.156600,
1977,0.000200,,0.148600,
1978,0.000200,,0.179000,
1979,0.000200,0.013100,0.253200,
1980,0.006500,0.018100,0.339200,
1981,0.004700,0.039300,0.424600,
1982,0.001800,0.019100,0.393400,
1983,0.001200,0.014500,0.304400,
1984,0.012800,0.001000,0.367600,
1985,0.012800,0.001000,0.335800,
1986,0.000900,0.001000,0.334000,
1987,0.001700,0.008800,0.326200,
1988,0.011400,0.003100,0.384200,
1989,0.007800,0.008300,0.375000,
1990,0.003800,0.012100,0.361800,
1991,0.003800,0.012100,0.385600,0.000179
1992,0.006475,0.009982,0.449404,0.006264
1993,0.031548,0.008183,0.531554,0.004832
1994,0.010627,0.026947,0.592076,0.006255
1995,0.015000,0.050000,0.664600,0.002387
1996,0.004600,0.036200,0.698600,0.002000
1997,0.015500,0.038900,0.784800,0.006700
1998,0.006400,0.035100,0.738000,0.011500
1999,0.006400,0.037800,0.725600,0.000700
2000,0.002100,0.040100,1.019400,0.000202
2001,0.000500,0.032600,0.668000,0.000007
2002,0.019500,0.048800,0.674200,0.000210
2003,0.013503,0.089156,0.765868,0.001776
2004,0.014084,0.173970,0.825580,0.001899
2005,0.013369,0.178407,0.825580,0.000249
2006,0.008665,0.172114,1.021028,0.000269
2007,0.005366,0.177028,1.146020,0.000151
2008,0.016863,0.235128,1.050600,0.001967
2009,0.014754,0.181440,0.929654,0.000081
2010,0.024609,0.215076,0.833750,0.000199
2011,0.032633,0.248502,1.005808,0.000200
2012,0.051359,0.227325,0.933424,0.001308
2013,0.037077,0.266265,0.938010,0.008018
2014,0.062830,0.383483,1.024600,0.008563
2015,0.040770,0.369384,0.877028,0.002624
2016,0.040838,0.376122,0.866096,0.000643
2017,0.029919,0.385113,0.917602,0.003149
2018,0.029555,0.548667,0.964712,0.002832
2019,0.031687,0.458739,0.992318,0.002222
2020,0.030049,0.422549,0.901604,0.000120
2021,0.045793,0.553909,1.052586,0.005005
2022,0.041058,0.597091,1.335310,0.005677
2023,0.019834,0.420115,0.925636,0.000712
