"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,1.044000,0.000500,0.038400
1962,,,,1.065000,0.000200,0.032700
1963,,,,0.985000,0.000200,0.049200
1964,,,,0.985000,0.000500,0.082600
1965,,,,0.985000,0.000500,0.044400
1966,,,,1.005000,0.001900,0.047200
1967,,,,1.025000,0.002100,0.055000
1968,,,,1.060000,0.002100,0.104200
1969,,,,1.052000,0.000900,0.150200
1970,,,,1.100000,0.000600,0.157200
1971,,,,1.180000,0.000600,0.122000
1972,,,,1.257800,0.000400,0.096200
1973,,,,1.261000,0.000200,0.099600
1974,,,,0.934000,0,0.045000
1975,,,,0.954000,0.000200,0.023200
1976,,,,0.934000,0.000200,0.023200
1977,,,,0.934000,0.000200,0.023200
1978,,,,0.934000,0.000200,0.023200
1979,,,,0.983000,0.000200,0.029100
1980,,,,0.970000,0.006500,0.011200
1981,,,,1.006000,0.004700,0.011900
1982,,,,0.721200,0.001800,0.002300
1983,,,,0.721200,0.001200,0.001800
1984,,,,0.603000,0.012800,0.001300
1985,,,,0.655000,0.012800,0.001300
1986,,,,0.813000,0.000900,0.001300
1987,,,,0.813000,0.001700,0.005800
1988,,,,0.813000,0.011400,0.004300
1989,,,,0.813000,0.007800,0.004100
1990,0.813000,0.003800,0.009600,0.813000,0.003800,0.012500
1991,0.813000,0.003800,0.018700,0.813000,0.003800,0.018700
1992,0.758000,0.006475,0.022632,0.758000,0.006475,0.022632
1993,0.694000,0.031548,0.001578,0.694000,0.031548,0.001578
1994,0.644000,0.010627,0.001685,0.644000,0.010627,0.001685
1995,0.644000,0.015000,0.009700,0.644000,0.015000,0.009700
1996,1.134000,0.004600,0.003000,1.134000,0.004600,0.003000
1997,1.085000,0.015500,0.005900,1.085000,0.015500,0.005900
1998,0.910000,0.006400,0.002500,0.910000,0.006400,0.002500
1999,0.730000,0.006400,0.008700,0.730000,0.006400,0.008700
2000,0.587000,0.002100,0.004505,0.587000,0.002100,0.004505
2001,0.539000,0.000500,0.003827,0.539000,0.000500,0.003827
2002,0.527000,0.019500,0.018500,0.527000,0.019500,0.018500
2003,0.599000,0.013503,0.015734,0.599000,0.013503,0.015734
2004,0.622000,0.014084,0.002373,0.622000,0.014084,0.002373
2005,0.407000,0.013369,0.003218,0.407000,0.013369,0.003218
2006,0.389000,0.008665,0.007050,0.389000,0.008665,0.007050
2007,0.382000,0.005366,0.045414,0.382000,0.005366,0.045414
2008,0.481000,0.016863,0.013396,0.481000,0.016863,0.013396
2009,0.680000,0.014754,0.013749,0.680000,0.014754,0.013749
2010,0.693000,0.024609,0.020341,0.693000,0.024609,0.020341
2011,0.526000,0.032633,0.010598,0.526000,0.032633,0.010598
2012,0.542000,0.051359,0.008848,0.542000,0.051359,0.008848
2013,0.544000,0.037077,0.003642,0.544000,0.037077,0.003642
2014,0.474850,0.062830,0.010060,0.474850,0.062830,0.010060
2015,0.449233,0.040770,0.003898,0.449233,0.040770,0.003898
2016,0.424615,0.040838,0.005377,0.424615,0.040838,0.005377
2017,0.365169,0.029919,0.012462,0.365169,0.029919,0.012462
2018,0.353228,0.029555,0.017490,0.353228,0.029555,0.017490
2019,0.334260,0.031687,0.019734,0.334260,0.031687,0.019734
2020,0.337167,0.029899,0.019281,0.337167,0.030049,0.019281
2021,0.247482,0.045793,0.013591,0.247283,0.045793,0.013591
2022,,,,0.193000,0.041058,0.011757
2023,,,,0.205000,0.019834,0.014644
