"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,1.585659,0.187891,0.000013,1.153241,0.224073,0.020442
1991,1.610736,0.184859,0.000014,1.160803,0.241095,0.023965
1992,1.648606,0.187843,0.000014,1.170408,0.270175,0.020166
1993,1.658475,0.184143,0.000013,1.178332,0.276175,0.019812
1994,1.685643,0.184156,0.000012,1.189692,0.290381,0.021402
1995,1.690263,0.197294,0.000019,1.164596,0.310894,0.017460
1996,1.729240,0.195246,0.000016,1.204986,0.313103,0.015889
1997,1.767511,0.197977,0.000018,1.211491,0.334342,0.023682
1998,1.770816,0.201476,0.000015,1.211226,0.342137,0.015962
1999,1.789642,0.191837,0.000015,1.231601,0.354861,0.011328
2000,1.802532,0.193823,0.000017,1.215672,0.373181,0.019839
2001,1.867691,0.196978,0.000016,1.255308,0.390886,0.024504
2002,1.883474,0.195295,0.000294,1.266185,0.409144,0.012556
2003,1.967338,0.207136,0.000294,1.324888,0.416887,0.018133
2004,2.011583,0.198621,0.000234,1.359026,0.436761,0.016940
2005,2.019617,0.204308,0.000341,1.333620,0.468985,0.012363
2006,2.070108,0.215838,0.000269,1.357596,0.484733,0.011673
2007,2.125455,0.223403,0.000304,1.350674,0.504767,0.046307
2008,2.144473,0.242767,0.000237,1.364101,0.526391,0.010977
2009,2.177576,0.252548,0.000233,1.365462,0.542714,0.016618
2010,2.281903,0.277060,0.000247,1.394192,0.582608,0.027795
2011,2.305916,0.304029,0.000230,1.396632,0.588356,0.016669
2012,2.283730,0.303418,0.000258,1.375131,0.581641,0.023282
2013,2.277232,0.309508,0.000300,1.364157,0.581892,0.021375
2014,2.324742,0.316322,0.000260,1.368996,0.605851,0.033314
2015,2.336849,0.303839,0.000374,1.372131,0.635987,0.024519
2016,2.398847,0.305523,0.000440,1.381491,0.676920,0.034472
2017,2.493248,0.299542,0.000420,1.443425,0.722959,0.026902
2018,2.654488,0.301693,0.000390,1.600327,0.720460,0.031619
2019,2.691127,0.296837,0.000280,1.643770,0.734399,0.015842
2020,2.718062,0.257703,0.000180,1.699371,0.743946,0.016862
2021,2.705439,0.258012,0.000252,1.677262,0.752850,0.017064
