"Year","Forest land","Cropland","Grassland","Wetlands","Settlements","Other land","HWP","Other"
2006,,,,,,,-0.049685,
2007,,,,,,,-0.048712,
2008,,,,,,,-0.082156,
2009,,,,,,,-0.092559,
2010,,,,,,,-0.090577,
2011,,,,,,,-0.089089,
2012,,,,,,,-0.087252,
2013,,,,,,,-0.085581,
2014,,,,,,,-0.084162,
2015,,,,,,,-0.082327,
2016,,,,,,,-0.080535,
2017,,,,,,,-0.079132,
2018,,,,,,,-0.077511,
2019,,,,,,,-0.075462,
2020,,,,,,,-0.073774,
2021,,,,,,,-0.073148,
2022,,,,,,,-0.071317,
