"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,185.051822,160.455263,17.114960,13.717326,3.319422,-9.555148
1991,166.268698,147.807594,13.767717,12.171278,3.482855,-10.960746
1992,160.492631,143.347615,14.522536,10.200129,3.468802,-11.046451
1993,153.429154,139.110321,13.350946,9.356145,3.542847,-11.931105
1994,145.951614,130.023657,14.606731,8.341592,3.689593,-10.709959
1995,145.279181,129.427015,14.160272,8.999765,3.671067,-10.978937
1996,148.733312,132.146884,14.955763,8.665748,3.698760,-10.733843
1997,145.146667,126.948563,15.981492,8.083658,3.815723,-9.682769
1998,139.481064,121.193897,16.137762,7.672393,3.934439,-9.457428
1999,129.298680,113.875186,13.547392,7.540432,3.933207,-9.597537
2000,138.579518,121.989348,15.136990,7.770061,3.979800,-10.296681
2001,138.875702,121.880233,14.424094,8.759720,4.118030,-10.306375
2002,135.255365,118.701969,14.193373,8.238206,4.230669,-10.108852
2003,137.752229,121.188754,15.280070,6.582667,4.377373,-9.676634
2004,139.573596,120.924094,16.252747,7.496640,4.314115,-9.413999
2005,137.524606,120.144906,14.911478,7.593742,4.361095,-9.486615
2006,139.567204,120.188310,16.048341,7.510090,4.421953,-8.601490
2007,141.404741,120.990502,16.781858,7.684142,4.334596,-8.386356
2008,134.985357,115.827558,16.676960,7.342997,4.534611,-9.396769
2009,126.443080,109.765801,14.034368,7.067486,4.628906,-9.053480
2010,130.524433,111.637996,14.875552,7.559155,4.872672,-8.420943
2011,127.184338,109.047396,15.217214,7.041363,4.891668,-9.013303
2012,123.277300,105.346889,14.978515,7.194578,5.010191,-9.252873
2013,119.257637,100.028991,14.858171,7.741260,5.207747,-8.578532
2014,116.849385,97.094961,15.661461,7.367972,5.186457,-8.461466
2015,117.220448,98.092396,15.396635,6.982789,5.268788,-8.520160
2016,120.166137,99.301621,15.471232,7.707700,5.324872,-7.639288
2017,122.556580,100.048658,15.702544,7.670788,5.356898,-6.222307
2018,125.115253,97.882243,16.268117,6.825384,5.409253,-1.269744
2019,125.777913,92.930452,15.559406,7.068956,5.456577,4.762521
2020,118.956008,83.819791,14.781440,7.438515,5.456622,7.459641
2021,121.290513,87.634882,16.138311,7.605343,5.484800,4.427178
2022,115.966312,86.712188,15.017018,7.241553,5.548439,1.447114
2023,98.487381,76.810325,12.702944,6.966750,5.575788,-3.568425
