"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,143.614210,81.610107,12.122414,31.175913,18.705776,
1991,144.359172,80.996721,12.871416,31.415202,19.075834,
1992,148.818324,83.761277,13.878533,31.647795,19.530718,
1993,152.545202,85.870204,14.798059,31.883059,19.993880,
1994,147.812917,79.480540,15.666280,32.200527,20.465570,
1995,154.539880,83.804912,17.423270,32.365606,20.946093,
1996,160.582900,88.419633,18.129999,32.597581,21.435688,
1997,168.294619,94.535868,18.974273,32.849769,21.934708,
1998,175.605047,100.258152,19.836300,33.067154,22.443442,
1999,180.317636,103.854217,20.719447,32.781862,22.962110,
2000,178.691179,100.561468,21.659729,32.978868,23.491114,
2001,191.181524,111.490625,22.155954,33.504224,24.030722,
2002,197.031017,114.429060,23.899561,34.121133,24.581262,
2003,199.046212,116.235464,23.169029,34.459690,25.182030,
2004,210.981384,126.545408,23.559168,35.082244,25.794564,
2005,233.714056,141.076720,25.777484,40.439080,26.420773,
2006,245.572223,148.859799,28.342917,41.127278,27.242229,
2007,261.338785,159.931382,30.554738,41.931229,28.921437,
2008,266.345867,166.001340,27.850275,42.635787,29.858465,
2009,271.910746,170.065983,32.376210,40.053643,29.414910,
2010,275.181753,170.950718,32.745240,39.603776,31.882020,
2011,283.231570,177.072672,32.270878,41.978182,31.909838,
2012,288.633839,183.833952,29.969206,42.051233,32.779448,
2013,292.933969,184.814081,33.639240,41.203632,33.277017,
2014,300.302435,190.500094,34.367051,41.525831,33.909458,
2015,334.185053,218.716206,38.882409,42.037529,34.548909,
2016,347.903676,225.345242,42.579646,44.478940,35.499847,
2017,356.320005,228.476419,46.581050,43.369012,37.893525,
2018,365.990381,237.192431,47.477760,42.371233,38.948957,
2019,344.605595,225.340003,46.065438,35.872571,37.327582,
2020,337.641333,217.177914,45.543399,38.348822,36.571198,
2021,363.822755,234.900585,51.050926,41.687146,36.184099,
2022,386.210836,255.192572,52.200350,41.563310,37.254605,
