"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,89.461881,78.675240,8.444411,2.317339,0.024890,
1991,89.469313,78.070174,9.081749,2.292406,0.024984,
1992,93.089134,80.818528,9.977720,2.267472,0.025413,
1993,95.881112,82.827829,10.784900,2.242539,0.025844,
1994,90.306760,76.412480,11.650398,2.217606,0.026276,
1995,96.081322,80.676708,13.185234,2.192672,0.026708,
1996,101.237567,85.264808,13.777879,2.167739,0.027141,
1997,108.071151,91.393000,14.507770,2.142806,0.027576,
1998,114.475971,97.076739,15.253348,2.117872,0.028011,
1999,118.812557,100.672788,16.018383,2.092939,0.028447,
2000,116.393882,97.463398,16.833594,2.068005,0.028885,
2001,127.675954,108.386455,17.217104,2.043072,0.029323,
2002,132.207252,111.294447,18.864904,2.018139,0.029763,
2003,133.139297,113.070720,18.044999,1.993205,0.030373,
2004,143.712919,123.367815,18.345846,1.968272,0.030986,
2005,159.657452,137.896104,20.474403,1.255341,0.031605,
2006,169.790075,145.591499,22.878496,1.287670,0.032410,
2007,182.803448,156.534529,25.092573,1.142896,0.033450,
2008,185.977011,162.486289,22.281360,1.174910,0.034452,
2009,194.250157,166.455240,26.655556,1.103943,0.035419,
2010,194.739286,167.350272,26.166104,1.186738,0.036172,
2011,200.541004,173.355311,25.902627,1.245878,0.037188,
2012,205.476543,180.015935,24.202388,1.218595,0.039624,
2013,209.992391,180.973789,27.749997,1.226953,0.041651,
2014,216.366474,186.595873,28.463656,1.261649,0.045296,
2015,248.465422,214.584825,32.474499,1.356272,0.049825,
2016,257.575915,221.257062,34.806147,1.460358,0.052348,
2017,264.703578,224.466348,38.732196,1.450896,0.054137,
2018,274.394326,234.637376,38.353258,1.355799,0.047892,
2019,260.400921,222.903828,36.127706,1.319527,0.049860,
2020,251.445933,214.742398,35.185066,1.461147,0.057322,
2021,274.175687,232.309293,40.290934,1.515398,0.060061,
2022,293.109241,252.169382,39.407981,1.475183,0.056695,
