"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.160000,0.020100,0.094600,0.051000
1962,0.165000,0.009300,0.094600,0.041000
1963,0.095000,0.008300,0.094600,0.048000
1964,0.122000,0.012100,0.043200,0.044000
1965,0.150500,0.012300,0.045600,0.033200
1966,0.147600,0.010548,0.045600,0.031300
1967,0.177600,0.016054,0.045600,0.027200
1968,0.198700,0.008216,0.073600,0.026900
1969,0.277300,0.012016,0.103600,0.049000
1970,0.485900,0.020227,0.135800,0.051300
1971,0.454300,0.053727,0.117600,0.043200
1972,0.254000,0.025127,0.112200,0.045000
1973,0.232700,0.028200,0.148400,0.041100
1974,0.606700,0.060460,0.130400,0.090100
1975,0.442100,0.039750,0.109400,0.051200
1976,0.312800,0.030300,0.074400,0.040100
1977,0.648200,0.081800,0.110600,0.076000
1978,0.313000,0.030000,0.170000,0.045100
1979,0.461800,0.087800,0.165800,0.067900
1980,0.450300,0.087800,0.171200,0.117800
1981,0.857000,0.078000,0.188400,0.109400
1982,0.854100,0.041000,0.177200,0.141000
1983,1.284200,0.090900,0.155200,0.284700
1984,1.123500,0.090900,0.194800,0.253000
1985,0.818500,0.090900,0.174200,0.213000
1986,0.827000,0.042800,0.315200,0.191400
1987,0.451100,0.025700,0.357200,0.210000
1988,0.661900,0.040500,0.376400,0.197500
1989,1.043300,0.071700,0.350000,0.131200
1990,0.803000,0.061300,0.234000,0.025790
1991,1.302500,0.061300,0.273400,0.074805
1992,0.263936,0.046933,0.260702,0.068297
1993,0.626500,0.077172,0.267800,0.048200
1994,0.714800,0.101465,0.270800,0.056700
1995,0.667900,0.051700,0.270800,0.048600
1996,0.490000,0.041000,0.230800,0.022900
1997,0.652600,0.095000,0.234400,0.020600
1998,0.667000,0.072000,0.344198,0.028900
1999,0.777200,0.083500,0.428802,0.043700
2000,0.777000,0.095700,0.364600,0.038800
2001,0.962700,0.095900,0.374400,0.029500
2002,0.935300,0.131800,0.360600,0.030423
2003,1.116432,0.384050,0.534796,0.016844
2004,1.201000,0.097915,0.797930,0.078525
2005,1.170500,0.121477,0.797930,0.078525
2006,1.124489,0.108819,0.471482,0.033655
2007,1.314272,0.090897,0.731870,0.023939
2008,1.298582,0.075477,0.572562,0.034715
2009,1.519782,0.160495,0.810722,0.003958
2010,1.686916,0.229420,0.938966,0.006103
2011,1.586990,0.237729,0.964350,0.004498
2012,2.171090,0.260931,1.057282,0.005393
2013,2.241670,0.279075,1.007850,0.002591
2014,2.424649,0.293981,1.103944,0.013855
2015,2.185039,0.222019,1.278632,0.010355
2016,1.824800,0.467428,1.417530,0.038154
2017,1.863633,0.284231,1.352848,0.036280
2018,1.948796,0.422585,1.227042,0.040427
2019,1.228629,0.766916,2.184540,0.043671
2020,1.039664,0.611303,2.039662,0.013961
2021,0.894953,0.803574,1.416630,0.012519
2022,0.805316,0.454009,1.601780,0.031920
2023,1.175340,0.582519,1.963948,0.112475
