"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,48.040455,50.453046,6.269047,0.044535,0.014612,-8.740786
1991,50.152123,53.469851,5.885336,0.044535,0.011482,-9.259081
1992,53.302131,55.938341,6.345314,0.044535,0.011924,-9.037983
1993,56.174095,57.285367,6.259223,0.044535,0.012357,-7.427386
1994,62.039181,55.369824,5.930940,0.044535,0.012768,0.681115
1995,53.425969,55.431321,6.261302,0.044535,0.013032,-8.324220
1996,52.187760,55.468557,6.040007,0.044535,0.013249,-9.378588
1997,53.256306,57.275167,4.898590,0.044535,0.013434,-8.975418
1998,58.209545,60.597807,5.903901,0.044535,0.013587,-8.350285
1999,63.257184,65.199472,6.459933,0.044535,0.013712,-8.460468
2000,66.564502,67.443681,6.808311,0.044535,0.013808,-7.745833
2001,63.793407,66.250369,6.978054,0.044535,0.015545,-9.495095
2002,67.358287,69.141837,7.898194,0.044535,0.017282,-9.743561
2003,70.906182,72.161301,8.405306,0.044535,0.019010,-9.723969
2004,73.551882,73.660051,8.881908,0.044535,0.020728,-9.055340
2005,78.819645,78.997962,8.964452,0.044535,0.022299,-9.209602
2006,78.537298,79.062155,9.258674,0.044535,0.023775,-9.851841
2007,85.753746,84.177478,10.248700,0.044535,0.025152,-8.742119
2008,87.083182,87.890583,8.731465,0.044535,0.026637,-9.610038
2009,94.013763,94.765479,9.157462,0.044535,0.028104,-9.981817
2010,120.237005,118.697479,11.703763,0.063271,0.029423,-10.256931
2011,124.291100,123.574631,11.430697,0.059496,0.030606,-10.804330
2012,135.019993,131.830355,11.561884,0.045467,0.031611,-8.449324
2013,131.880775,132.954971,10.486784,0.044000,0.032608,-11.637589
2014,145.764871,145.313689,11.419334,0.067467,0.033370,-11.068989
2015,149.185386,149.428272,12.050597,0.067467,0.029518,-12.390468
2016,146.767556,146.710299,11.934528,0.067467,0.026200,-11.970938
2017,152.816675,150.012205,13.441093,0.067467,0.023113,-10.727202
2018,163.258861,155.276439,19.240342,0.067467,0.020798,-11.346184
2019,168.850763,160.156763,20.341871,0.067467,0.018364,-11.733702
2020,163.667784,156.064196,18.804073,0.067467,0.016119,-11.284071
2021,178.651991,167.820806,21.291794,0.067467,0.016081,-10.544158
2022,181.212013,171.018521,21.639782,0.067467,0.014393,-11.528149
