"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,10.816549,1.180151,1.544389,6.998099,0.990181,0.103729
1991,10.503154,1.079027,1.547648,6.805590,1.015688,0.055200
1992,11.011523,1.277995,1.550373,7.051084,1.041424,0.090647
1993,11.476304,1.168419,1.553006,7.430979,1.066906,0.256994
1994,12.342178,1.068766,1.555548,7.282000,1.091494,1.344369
1995,11.004915,1.023962,1.577684,7.076210,1.165064,0.161995
1996,10.696400,1.000828,1.599572,6.823785,1.238075,0.034139
1997,11.043214,0.988049,1.621453,7.034419,1.311606,0.087687
1998,12.243632,1.013626,1.643177,8.058913,1.385976,0.141939
1999,12.183278,1.059755,1.665055,7.834447,1.461812,0.162209
2000,12.566515,1.247580,1.686981,7.821284,1.538853,0.271816
2001,12.482650,1.080307,1.611516,8.097173,1.618052,0.075602
2002,12.381349,1.137397,1.536103,7.947417,1.699634,0.060798
2003,12.701193,1.185138,1.460817,8.247715,1.768228,0.039296
2004,14.352726,1.203323,1.385607,9.771106,1.837389,0.155300
2005,12.859361,1.285070,1.310499,8.239878,1.891079,0.132836
2006,13.497644,1.260385,1.235319,9.004748,1.930828,0.066363
2007,13.937962,1.507251,1.160504,9.109919,1.957985,0.202303
2008,13.585752,1.671126,1.085473,8.743994,1.975737,0.109422
2009,14.724361,1.971663,1.010835,9.606288,2.028412,0.107164
2010,15.385010,2.215602,0.574348,10.370921,2.122056,0.102082
2011,16.017211,2.362825,0.731181,10.617728,2.226431,0.079046
2012,17.410986,2.663202,0.787931,11.178459,2.333271,0.448123
2013,17.424555,2.800846,0.806541,11.361677,2.409337,0.046154
2014,17.939499,2.984803,0.600912,11.724024,2.477257,0.152502
2015,18.420394,3.137413,0.567414,12.136809,2.525013,0.053744
2016,18.304362,3.056944,0.561333,12.046819,2.566004,0.073262
2017,19.523459,2.964103,0.610469,13.134533,2.593755,0.220598
2018,20.014696,2.979504,0.694806,13.696333,2.634627,0.009425
2019,20.206569,3.029291,0.347745,14.070589,2.698331,0.060613
2020,19.471695,2.687718,0.398111,13.455033,2.756511,0.174323
2021,18.364846,2.736052,0.467349,12.084324,2.796518,0.280602
2022,15.690879,2.803538,0.560975,9.390411,2.830072,0.105883
