"Year","Coal","Oil","Gas","Cement"
1950,0.000382,0.685168,0,0.025440
1951,0,0.714480,0,0.036343
1952,0,0.861040,0,0.047246
1953,0,0.776948,0,0.039977
1954,0,0.681504,0,0.036343
1955,0,0.754614,0,0.036343
1956,0,0.703488,0,0.036343
1957,0,0.875696,0,0.039977
1958,0,1.088208,0,0.032838
1959,0,1.253222,0,0.047246
1960,0,1.209120,0,0.054514
1961,0,1.289578,0,0.054514
1962,0,1.399648,0,0.061783
1963,0,1.670784,0,0.069051
1964,0,1.971232,0,0.061783
1965,0,2.040702,0,0.083589
1966,0.003670,2.029722,0,0.072847
1967,0.007328,2.051840,0,0.090857
1968,0.003674,2.516930,0,0.080100
1969,0.011009,2.286184,0,0.087223
1970,0,2.557472,0,0.119931
1971,0.003664,2.938528,0,0.138103
1972,0.021984,3.348896,0,0.134469
1973,0.032976,3.718960,0,0.214423
1974,0.010992,3.642016,0,0.196251
1975,0.003664,4.631296,0,0.138103
1976,0,4.488400,0,0.136936
1977,0,4.455424,0,0.132195
1978,0,3.777584,0,0.145228
1979,0,3.964448,0,0.242288
1980,0.003664,2.835936,0,0.268014
1981,0.007328,3.070432,0,0.244949
1982,0.007328,3.107072,0,0.164125
1983,0.007328,3.323248,0,0.149096
1984,0.025648,2.704032,0,0.137671
1985,0,2.590448,0,0.136412
1986,0.021984,2.462208,0.098928,0.151635
1987,0.091600,2.832272,0.098928,0.156753
1988,0.069616,2.641744,0.106256,0.097049
1989,0.029269,2.304970,0.102443,0.073591
1990,0.091600,2.410912,0,0.129487
1991,0.128240,2.846928,0,0.129323
1992,0.128354,3.876300,0,0.107633
1993,0.139232,3.400192,0,0.245522
1994,0.142896,3.770256,0,0.264106
1995,0.095264,3.293936,0,0.263770
1996,0.263808,3.905824,0,0.277141
1997,0.150343,4.180267,0,0.299462
1998,0.157552,5.422720,0,0.320442
1999,0.157655,5.140279,0,0.324300
2000,0.157653,5.165881,0,0.404857
2001,0.168544,6.437648,0,0.346898
2002,0.120912,5.386080,0,0.314105
2003,0,5.719504,0,0.370500
2004,0,5.279824,0,0.431146
2005,0,6.540240,0,0.431098
2006,0,7.097168,0,0.426872
2007,0,6.928624,0,0.421003
2008,0,6.602528,0,0.732067
2009,0,7.796992,0,0.663701
2010,0,8.485824,0,0.586275
2011,0.629976,8.632864,0,0.690091
2012,0.857376,8.013168,0,0.897556
2013,0.905008,8.687344,0,0.920931
2014,0.934320,9.072064,0,0.849027
2015,0.937984,9.086720,0,0.763736
2016,0.831728,8.870544,0,0.736598
2017,0.230918,8.840875,0,0.744352
2018,0.578688,7.753692,0.534737,0.635801
2019,2.381600,8.551776,1.663456,0.531126
2020,2.561136,3.499120,0.897680,0.292313
2021,2.381600,6.771072,1.069888,0.318288
2022,1.648892,6.978098,2.410229,0.318288
2023,1.897469,7.378154,4.424427,0.318288
