"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.005900,0.000700,0.021000,
1962,0.006100,0.000600,0.032800,0.000200
1963,0.009400,0.000430,0.064200,0.000300
1964,0.007600,0.000730,0.075200,0.000300
1965,0.008200,0.000943,0.122200,0.001500
1966,0.009200,0.001201,0.141200,0.002200
1967,0.012800,0.001307,0.129400,0.002300
1968,0.017000,0.001785,0.144800,0.003500
1969,0.014400,0.002911,0.164200,0.003200
1970,0.023400,0.002617,0.167400,0.001100
1971,0.025500,0.003022,0.165000,0.000500
1972,0.025200,0.004164,0.158200,0.002100
1973,0.029800,0.003606,0.126600,0.001100
1974,0.029900,0.005000,0.126800,0.005600
1975,0.018800,0.002500,0.102000,0.002300
1976,0.018800,0.002500,0.102000,0.002300
1977,0.008700,0.002100,0.122000,0.001600
1978,0.013400,0.001900,0.173600,0.002600
1979,0.013900,0.003200,0.121800,0.003400
1980,0.013200,0.002500,0.150400,0.002800
1981,0.008800,0.001700,0.118800,0.009000
1982,0.003300,0.001900,0.122000,0.015000
1983,0.008000,0.002300,0.089600,0.006000
1984,0.001000,0.001900,0.163800,0.006700
1985,0.002000,0.002400,0.157400,0.004500
1986,0.009400,0.000800,0.182000,0.008200
1987,0.001800,0.001100,0.142400,0.001700
1988,0.001800,0.000600,0.084200,0.001700
1989,0.002500,0.000400,0.100400,0.004800
1990,0.004200,0.000700,0.235800,0.000253
1991,0.003000,0.002100,0.185000,0.008844
1992,0.009289,0.005883,0.158562,0.000615
1993,0.004500,0.007257,0.232400,0.007580
1994,0.005900,0.012200,0.284800,0.006300
1995,0.004200,0.008900,0.178600,0.018400
1996,0.013700,0.011000,0.223200,0.005300
1997,0.008800,0.008700,0.176400,0.010900
1998,0.001400,0.009600,0.139400,0.001100
1999,0.003600,0.009500,0.148180,0.001100
2000,0.006200,0.015100,0.136600,0.001200
2001,0.004500,0.013200,0.109200,0.002700
2002,0.006201,0.021270,0.136800,0.000241
2003,0.006943,0.025276,0.122600,0.000147
2004,0.010189,0.026184,0.196274,0.000078
2005,0.007320,0.027290,0.196274,0.000099
2006,0.004810,0.019600,0.237294,0.006049
2007,0.007270,0.022100,0.220600,0.000218
2008,0.012570,0.047126,0.231400,0.000225
2009,0.011058,0.035127,0.169190,0.000312
2010,0.016490,0.042394,0.138440,0.000124
2011,0.026170,0.045477,0.147666,0.000433
2012,0.024750,0.050581,0.157968,0.000394
2013,0.019601,0.055165,0.142468,0.004674
2014,0.024346,0.061526,0.142304,0.000654
2015,0.032047,0.077927,0.134826,0.004025
2016,0.036201,0.078450,0.123790,0.000704
2017,0.030747,0.120649,0.127400,0.000604
2018,0.028419,0.102539,0.145068,0.000096
2019,0.024942,0.078580,0.119890,0.000694
2020,0.017849,0.047943,0.106914,0.001021
2021,0.032559,0.088983,0.131132,0.002310
2022,0.019331,0.070504,0.115212,0.000226
2023,0.017912,0.067612,0.105622,0.000227
