"Year","Coal","Oil","Gas","Cement"
1950,0.043432,0.246114,0,0.007180
1951,0.073280,0.311440,0.010992,0.007269
1952,0.076197,0.279389,0.010885,0.007198
1953,0.113584,0.274800,0.018320,0.007269
1954,0.157552,0.307776,0.029312,0.007269
1955,0.219840,0.384720,0.036640,0.021806
1956,0.249152,0.509296,0.047632,0.032709
1957,0.274800,1.135840,0.058624,0.036343
1958,0.289456,0.806080,0.065952,0.039977
1959,0.337088,0.992944,0.076944,0.036343
1960,0.326096,1.575520,0.084272,0.036343
1961,0.321914,1.814427,0.084137,0.058055
1962,0.362736,1.956576,0.084272,0.058149
1963,0.282128,1.648800,0.084272,0.065417
1964,0.333424,1.535216,0.084272,0.061783
1965,0.395046,1.620419,0.084130,0.072563
1966,0.477005,1.900683,0.102740,0.069151
1967,0.523952,1.916272,0.128240,0.109029
1968,0.589904,2.183744,0.146560,0.149006
1969,0.688832,2.220384,0.168544,0.163543
1970,0.891225,2.482960,0.187047,0.178255
1971,0.989280,2.938528,0.241824,0.178391
1972,1.080880,4.081696,0.278464,0.196937
1973,1.168816,3.495456,0.366400,0.255734
1974,1.210141,2.423950,0.429050,0.278371
1975,1.260416,2.454880,0.553264,0.322612
1976,1.272350,2.654702,0.671009,0.349136
1977,1.699007,2.943969,0.699376,0.374992
1978,2.126321,3.284799,0.678223,0.401902
1979,2.680752,3.772097,0.706810,0.424311
1980,2.322976,1.571856,0.773104,0.502901
1981,2.645408,3.495456,0.806080,0.396146
1982,2.879904,3.143712,0.864704,0.419287
1983,3.103408,3.129056,0.974624,0.423721
1984,3.400192,2.945856,1.044240,0.435615
1985,3.722624,2.755328,0.970960,0.432628
1986,3.707968,2.868912,1.051568,0.429629
1987,3.737280,2.821280,0.450672,0.438060
1988,4.017755,2.577082,0.355586,0.378799
1989,4.056048,4.096352,0.447008,0.386761
1990,2.498848,2.172752,0.465328,0.383674
1991,1.480256,2.227712,0.274800,0.307458
1992,0.799927,1.416384,0.198147,0.102659
1993,0.599947,1.477918,0.157303,0.102831
1994,0.168544,1.604832,0.098928,0.051502
1995,0.161216,1.773376,0.051296,0.103177
1996,0.113584,1.755056,0.043968,0.104900
1997,0.043968,1.410640,0.036640,0.051761
1998,0.054845,1.623405,0.032907,0.043552
1999,0.110056,2.791742,0.029348,0.055050
2000,0.069531,2.839801,0.021957,0.093637
2001,0.080608,3.125392,0.014656,0
2002,0.084272,3.638352,0.025648,0
2003,0.084272,3.891168,0.025648,0.302411
2004,0.084272,3.759264,0.032976,0.300172
2005,0.073216,3.909740,0.021965,0.256492
2006,0.073210,3.539714,0.021963,0.275828
2007,0.073280,3.429504,0.032976,0.467837
2008,0.102592,3.847200,0.014656,0.483891
2009,0.406704,3.359888,0.018320,0.585000
2010,0.447008,3.506448,0.025648,0.837737
2011,0.586240,3.583392,0.029312,0.976500
2012,0.685697,3.175474,0.029335,1.039500
2013,0.846384,3.337904,0.032976,1.128600
2014,1.095536,3.861856,0.058624,1.044900
2015,0.322432,3.337904,0.062288,0.954113
2016,0.190528,3.363552,0.080608,0.880470
2017,0.439680,3.777584,0.084272,1.011492
2018,0.847006,3.333023,0.073334,0.927638
2019,0.450672,3.425840,0.131904,0.927638
2020,0.571584,2.876240,0.095264,1.321753
2021,0.861040,2.861584,0.102592,1.311795
2022,0.542272,2.946038,0.087936,0.906674
2023,0.513625,2.908292,0.088193,0.906674
2024,0.495061,2.956089,0.085966,0.906674
