"YYYYMM","Natural gas","Oil","Others"
202011,0.046101,0.000900,0.000396
202012,0,0,0
202101,0,0,0
202102,0,0,0
202103,0,0,0
202104,0,0,0
202105,0,0,0
202106,0.100634,0.003708,0.001152
202107,0,0,0
202108,0,0,0
202109,0,0,0
202110,0,0,0
202111,0,0,0
202112,0,0,0
202201,0,0,0
202202,0,0,0
202203,0,0,0
202204,0,0,0
202205,0,0,0
202206,0,0,0
202207,0,0,0
202208,0,0,0
202209,0,0,0
202210,0,0,0
202211,0,0,0
202212,0,0,0
202301,0,0,0
202302,0.210045,0.006912,0.002088
202303,0,0,0
202304,0,0,0
202305,0,0,0
202306,0,0,0
202307,0.506254,0.016992,0.003600
202308,6.700771,0.263088,0.102060
202309,0.724069,0.029052,0.005652
202310,6.678021,0.266868,0.082764
202311,7.432052,0.181908,0.106488
202312,8.247202,0.277128,0.085608
202401,8.852329,0.282384,0.089964
202402,7.145585,0.246744,0.087300
202403,9.337260,0.202932,0.101736
202404,5.912204,0.161784,0.066024
202405,9.311998,0.241740,0.118440
202406,5.518015,0.140292,0.056304
202407,9.392556,0.234288,0.121356
202408,9.342422,0.227520,0.119916
202409,5.896869,0.142992,0.063072
202410,10.187743,0.240804,0.134316
202411,8.066649,0.180684,0.087300
202412,8.445669,0.192312,0.096624
202501,8.976637,0.201024,0.123336
202502,8.242636,0.186192,0.096228
202503,8.635966,0.192096,0.114300
202504,5.501922,0.123804,0.069552
202505,5.338143,0.115632,0.070416
202506,6.322993,0.121896,0.118368
202507,7.152290,0.134964,0.077904
