"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,1.639317,0.116040,,1.472086,0.027190,0.024000
1991,1.692157,0.088504,,1.551584,0.028069,0.024000
1992,1.617547,0.087860,,1.475565,0.030121,0.024000
1993,1.633523,0.088216,,1.489744,0.031562,0.024000
1994,1.637729,0.097605,,1.484862,0.031262,0.024000
1995,1.741919,0.099623,,1.586556,0.031740,0.024000
1996,1.705085,0.102523,,1.546439,0.032123,0.024000
1997,1.768868,0.106344,,1.604564,0.033959,0.024000
1998,1.753228,0.106714,,1.587453,0.035061,0.024000
1999,1.856770,0.110060,,1.686946,0.035764,0.024000
2000,1.947432,0.103103,,1.784904,0.035425,0.024000
2001,1.959781,0.106066,,1.795751,0.033965,0.024000
2002,2.044682,0.116154,,1.870050,0.034478,0.024000
2003,2.484860,0.107561,,2.317656,0.035644,0.024000
2004,2.053571,0.116053,,1.879109,0.034408,0.024000
2005,1.626801,0.100817,,1.467683,0.034301,0.024000
2006,1.663126,0.098425,,1.508197,0.032505,0.024000
2007,1.931809,0.102858,,1.771974,0.032977,0.024000
2008,2.243567,0.099160,,2.087297,0.033111,0.024000
2009,2.268602,0.097830,,2.113788,0.032984,0.024000
2010,2.282275,0.099416,,2.125786,0.033073,0.024000
2011,2.080275,0.112583,,1.910967,0.032726,0.024000
2012,2.052730,0.107318,,1.881561,0.033851,0.030000
2013,2.257303,0.096398,,2.102156,0.032749,0.026000
2014,2.262358,0.095383,,2.098314,0.034661,0.034000
2015,2.314792,0.098810,,2.088624,0.037359,0.090000
2016,2.192751,0.100792,,1.965455,0.036505,0.090000
2017,2.190557,0.098638,,2.011150,0.036769,0.044000
2018,2.026079,0.089633,,1.846814,0.039632,0.050000
2019,2.299930,0.083985,,1.873066,0.038879,0.304000
2020,2.226707,0.090241,,1.939961,0.040504,0.156000
2021,1.938905,0.097044,,1.776291,0.041570,0.024000
2022,1.943941,0.103813,,1.776443,0.041684,0.022000
