"Year","Coal","Oil","Gas","Cement"
1950,0,0.260144,0,0
1951,0.007328,0.278464,0,0
1952,0.003704,0.333384,0,0
1953,0.003694,0.446978,0,0
1954,0.007385,0.465271,0,0
1955,0.003638,0.512986,0,0
1956,0,0.549600,0,0
1957,0.003639,0.531305,0,0
1958,0.003664,0.454336,0,0
1959,0,0.553264,0,0
1960,0,0.659520,0,0
1961,0,0.736464,0,0
1962,0,0.677840,0,0
1963,0,0.615552,0,0
1964,0,0.648528,0,0
1965,0,1.077216,0,0
1966,0,1.179808,0,0
1967,0,1.322704,0,0
1968,0,1.330032,0,0
1969,0,1.366672,0,0
1970,0,1.579184,0,0
1971,0,1.498576,0,0
1972,0,1.560864,0,0
1973,0,1.802688,0,0
1974,0,1.553536,0,0
1975,0,1.824672,0,0
1976,0,1.751392,0,0
1977,0,1.897952,0,0
1978,0,2.055504,0,0
1979,0,1.520560,0,0
1980,0,1.788032,0,0
1981,0,1.799024,0,0
1982,0,1.403312,0,0
1983,0,1.245760,0,0
1984,0,1.403312,0,0
1985,0,1.417968,0,0
1986,0,1.044240,0,0
1987,0,1.308048,0,0
1988,0,1.403312,0,0
1989,0,1.183472,0,0
1990,0,1.128512,0,0
1991,0,1.106528,0,0
1992,0,1.040576,0,0
1993,0,1.044240,0,0
1994,0,1.458272,0,0
1995,0,1.564528,0,0
1996,0,1.656128,0,0
1997,0,1.806352,0,0
1998,0,1.828336,0,0
1999,0,1.835664,0,0
2000,0,1.747728,0,0
2001,0,1.740400,0,0
2002,0,1.711088,0,0
2003,0,1.868640,0,0
2004,0,1.927264,0,0
2005,0,1.615824,0,0
2006,0,1.509568,0,0
2007,0,1.780704,0,0
2008,0,1.703760,0,0
2009,0,1.905280,0,0
2010,0,1.883296,0,0
2011,0,1.956576,0,0
2012,0,1.956576,0,0
2013,0,1.901616,0,0
2014,0,1.974896,0,0
2015,0,1.963904,0,0
2016,0.014679,2.194480,0,0
2017,0,2.158096,0,0
2018,0,2.319312,0,0
2019,0,2.645206,0,0
2020,0,2.568464,0.003664,0
2021,0,2.682048,0.003664,0
2022,0,4.086061,0.003664,0
2023,0,4.149908,0.004063,0.014087
2024,0,4.315361,0.005628,0.014087
