"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,40.575902,3.280527,,24.480920,11.992455,0.822000
1991,43.062525,1.305478,,28.959157,11.975890,0.822000
1992,43.474115,1.298525,,29.371088,11.982501,0.822000
1993,47.289716,1.295070,,33.175848,11.996798,0.822000
1994,47.497164,1.348685,,33.310401,12.016078,0.822000
1995,53.629639,1.351229,,39.417878,12.038532,0.822000
1996,54.366031,1.365355,,40.115730,12.062946,0.822000
1997,55.902510,1.382941,,41.609060,12.088509,0.822000
1998,53.616528,1.385029,,39.294820,12.114679,0.822000
1999,56.916462,1.399908,,42.553460,12.141095,0.822000
2000,51.720929,1.346041,,37.385369,12.167519,0.822000
2001,53.425184,1.351933,,39.057456,12.193796,0.822000
2002,50.887787,1.409326,,36.436637,12.219824,0.822000
2003,55.173275,1.342309,,40.798335,12.210632,0.822000
2004,52.511664,1.387061,,38.107262,12.195340,0.822000
2005,50.709330,1.258273,,36.453457,12.175599,0.822000
2006,50.381259,1.234801,,36.171915,12.152543,0.822000
2007,51.099807,1.246168,,36.904681,12.126958,0.822000
2008,53.797316,1.209421,,39.666500,12.099395,0.822000
2009,54.763844,1.187010,,40.684588,12.070246,0.822000
2010,55.790531,1.183307,,41.745433,12.039791,0.822000
2011,57.916716,1.262101,,43.898594,11.934021,0.822000
2012,59.106628,1.175540,,44.663988,12.235100,1.032000
2013,63.205359,1.063643,,48.710785,12.528931,0.902000
2014,67.652451,1.045961,,52.647141,12.817349,1.142000
2015,71.100592,1.059757,,53.888958,13.099877,3.052000
2016,64.192099,1.021426,,46.738260,13.380413,3.052000
2017,66.702238,0.994050,,50.534735,13.661454,1.512000
2018,66.775373,0.947374,,50.110475,14.043523,1.674000
2019,79.052933,1.916330,,52.341646,14.437957,10.357000
2020,106.078823,32.140022,,53.948810,14.675990,5.314000
2021,93.544834,28.595229,,49.171530,14.969075,0.809000
2022,145.202697,79.177749,,50.017954,15.259994,0.747000
