"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.002100,0.002100,0.007600,0.010000
1962,0.001400,0.002500,0.007000,0.012100
1963,0.000900,0.001400,0.011400,0.010900
1964,0.001900,0.001800,0.007200,0.011000
1965,0.002000,0.004300,0.006400,0.017600
1966,0.003000,0.003948,0.009000,0.015800
1967,0.002600,0.003148,0.010000,0.015100
1968,0.007000,0.005853,0.009800,0.012100
1969,0.006300,0.007817,0.010200,0.010700
1970,0.005200,0.006742,0.011400,0.018400
1971,0.004000,0.007237,0.017800,0.012200
1972,0.001700,0.009137,0.012000,0.008800
1973,0.001600,0.010001,0.011200,0.008400
1974,0.001600,0.019142,0.009200,0.008200
1975,0.000400,0.020637,0.008400,0.008900
1976,0.000200,0.005800,0.010400,0.008200
1977,0.000200,0.000800,0.012200,
1978,0.000200,0.001400,0.009800,
1979,0.000200,0.000900,0.014400,
1980,0.000200,0.000900,0.012400,
1981,0.000100,0.000500,0.009400,
1982,0.000200,0.000900,0.005400,
1983,0.000200,0.000900,0.005400,
1984,0.000200,0.000900,0.005400,
1985,0.000200,0.000500,0.007800,
1986,0.000200,0.000500,0.009600,
1987,0.000200,0.000500,0.008400,
1988,0.000200,0.000200,0.008800,
1989,0.000200,0.000200,0.004000,
1990,0.000200,0.000200,0.005200,
1991,0.000200,0.000200,0.005200,
1992,0.000500,0.000600,0.004600,
1993,0.000500,0.000026,0.004600,
1994,0.000100,0.000102,0.003200,
1995,0.000200,0,0.011400,
1996,0.000200,0,0.011000,
1997,0,0,0.011800,
1998,0,0,0.010800,
1999,0,0,0.010200,
2000,0,0,0.011200,
2001,0,0,0.006600,
2002,0.000312,0.000104,0.013200,
2003,0,0.002163,0.008200,0.000001
2004,0,0.002893,0.008200,0.000001
2005,0,0.004619,0.012436,0.001002
2006,0.000305,0.004844,0.011010,0.001013
2007,0.000055,0.003406,0.011010,0.001013
2008,0.000074,0.003743,0.011010,0.001088
2009,0.000042,0.003562,0.011010,0.001289
2010,0.000024,0.005482,0.011010,0.000427
2011,0.000319,0.008508,0.011010,0.000318
2012,0.003154,0.002629,0.008110,0.000018
2013,0.003002,0.004089,0.008110,0.000462
2014,0.003441,0.002002,0.008700,0.000144
2015,0.002533,0.002317,0.008512,0.000183
2016,0.001251,0.002434,0.009186,0.000099
2017,0.000671,0.004951,0.014392,0.002761
2018,0.001083,0.004942,0.014112,0.000007
2019,0.001184,0.006943,0.010954,0.000070
2020,0.002674,0.006950,0.014700,0
2021,0.002345,0.006180,0.009996,0.001126
2022,0.003154,0.006760,0.005952,0.000523
2023,0.002070,0.008819,0.007908,0.000197
