"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,318.609384,4.132175,,140.129154,3.207142,171.140913
1991,318.174135,4.175818,,147.494123,3.299014,163.205180
1992,306.934465,4.199645,,144.102879,3.377495,155.254446
1993,290.401934,4.226385,,134.981605,3.415059,147.778886
1994,281.711750,4.255331,,133.786057,3.435274,140.235086
1995,276.444029,4.271258,,136.215480,3.334081,132.623209
1996,263.557350,4.298499,,131.106839,3.208663,124.943349
1997,261.436073,4.320027,,136.652409,3.268023,117.195614
1998,258.405076,4.353973,,141.321890,3.349101,109.380111
1999,255.628222,4.386754,,146.261435,3.483085,101.496948
2000,259.090227,4.412185,,159.197720,3.658991,91.821331
2001,260.188264,4.458137,,159.572446,3.643891,92.513791
2002,231.753554,4.477189,,153.687988,3.638323,69.950054
2003,235.317666,4.552615,,156.581101,4.029697,70.154254
2004,225.360713,4.598309,,154.323394,4.036163,62.402847
2005,233.176086,4.585602,,146.305222,4.218623,78.066639
2006,263.179560,4.837703,,153.214899,4.283245,100.843712
2007,279.700233,5.301226,,150.901470,4.144211,119.353326
2008,240.072723,6.464560,,155.654603,4.246973,73.706586
2009,308.889834,7.876602,,153.621858,4.485517,142.905857
2010,278.110005,7.356749,,144.175889,4.653612,121.923755
2011,312.191365,6.064588,,170.654339,4.744556,130.727883
2012,329.732620,6.119546,,181.909373,5.208533,136.495167
2013,213.572440,6.731662,,163.684287,5.139805,38.016686
2014,245.978772,6.721905,,178.018307,5.229672,56.008887
2015,232.305306,7.572401,,173.227489,5.491104,46.014312
2016,231.115427,7.921406,,194.921480,5.471185,22.801356
2017,225.234468,8.459396,,168.314696,5.764750,42.695625
2018,184.155896,8.776631,,164.806115,5.820355,4.752795
2019,187.432833,10.404022,,154.336099,6.172269,16.520443
2020,210.665975,11.904492,,127.446003,6.168812,65.146668
2021,236.695805,12.505498,,156.137091,6.471173,61.582042
2022,275.105226,15.094607,,203.840627,6.537961,49.632031
