"YYYYMM","Natural gas","Oil","Others"
200403,1151.688988,378.792000,
200404,2384.923082,771.516000,
200405,2700.150491,853.092000,
200406,2500.797352,826.452000,
200407,3550.129312,974.808000,
200408,1211.764549,534.060000,
200409,2356.793752,473.652000,
200410,3745.196924,1077.084000,
200411,3066.050047,977.724000,
200412,4651.238143,907.740000,
200501,4950.032080,1113.336000,
200502,4429.419613,1008.144000,
200503,5522.431659,1193.148000,
200504,5257.187714,1109.664000,
200505,5853.265457,1198.332000,
200506,573.291202,259.668000,
200507,3763.162062,830.952000,
200508,5018.518433,952.848000,
200509,3867.200645,884.268000,
200510,3764.662290,744.912000,
200511,4327.976886,810.972000,
200512,2837.274486,583.308000,
200601,4657.238181,862.776000,
200602,3509.837454,663.696000,
200603,3951.246898,762.768000,
200604,4360.414450,962.496000,
200605,4704.492362,830.412000,
200606,4095.715439,706.680000,
200607,4585.189801,830.520000,
200608,3758.430875,708.264000,
200609,4819.757374,889.452000,
200610,5038.158112,894.492000,
200611,5176.654469,820.188000,
200612,4948.422949,839.088000,
200701,3284.285152,557.928000,
200702,4234.631117,677.448000,
200703,2749.399501,462.744000,
200704,4431.451843,813.564000,
200705,2096.597479,603.072000,
200706,1525.712367,200.844000,
200707,2326.486294,340.776000,
200708,4395.565768,809.244000,
200709,4366.398163,836.604000,
200710,4142.012692,798.876000,
200711,4400.199969,725.616000,
200712,4756.146743,820.764000,
200801,4888.268860,818.676000,
200802,4664.638231,734.040000,
200803,3167.262656,528.408000,
200804,3792.376176,524.988000,
200805,4002.176006,602.460000,
200806,3419.520472,576.360000,
200807,3339.136199,665.460000,
200808,1348.481343,281.376000,
200809,3398.449423,462.672000,
200810,4907.662363,545.076000,
200811,4638.546930,722.808000,
200812,5032.325972,694.008000,
200901,4481.167314,669.744000,
200902,3799.778413,554.328000,
200903,4701.669292,675.144000,
200904,4624.504572,707.436000,
200905,4894.648885,655.452000,
200906,1860.709298,328.500000,
200907,4412.642145,570.312000,
200908,4347.046117,645.840000,
200909,4415.698775,678.924000,
200910,4420.852275,698.724000,
200911,4349.688227,592.452000,
200912,4297.267732,626.220000,
201001,3863.076971,537.120000,
201002,3803.159621,511.308000,
201003,4121.322904,567.792000,
201004,3739.455882,487.584000,
201005,2967.946425,421.452000,
201006,3107.539337,344.304000,
201007,4087.334230,487.440000,
201008,3877.310660,511.488000,
201009,3769.379156,498.168000,
201010,2868.937199,371.556000,
201011,3761.241314,525.708000,
201012,2241.105181,297.792000,
201101,3745.887537,413.892000,
201102,2245.450804,286.344000,
201103,3427.528418,456.408000,
201104,3457.705218,377.064000,
201105,1635.021941,379.332000,
201106,1754.654951,66.960000,
201107,3150.876731,395.964000,
201108,2825.670662,214.740000,
201109,2343.773293,264.096000,
201110,3306.741389,402.048000,
201111,2981.331859,478.224000,
201112,2621.572145,298.728000,
201201,2792.322049,505.296000,
201202,1553.111611,140.832000,
201203,1619.409396,94.896000,
201204,2933.350623,378.144000,
201205,1866.879602,249.336000,
201206,2031.715473,173.448000,
201207,2577.879285,441.252000,
201208,2670.740123,329.112000,
201209,457.733750,65.340000,
201210,1536.296962,178.596000,
201211,2178.702568,179.784000,
201212,3504.004413,179.820000,
201301,2473.402596,240.480000,
201302,1306.290991,269.280000,
201303,3023.719060,94.680000,
201304,1084.147893,108.360000,
201305,1135.107073,133.992000,
201306,2165.915620,133.488000,
201307,1759.074810,339.156000,
201308,1116.700530,240.948000,
201309,1676.076012,47.880000,
201310,1821.863983,289.440000,
201311,1259.887318,156.852000,
201312,1799.158872,165.816000,
201401,2036.820291,154.908000,
201402,2264.978948,271.044000,
201403,2125.061404,334.872000,
201404,1315.083936,173.700000,
201405,0,68.436000,
201406,1.442712,0,
201407,509.557590,10.764000,
201408,207.667739,41.904000,
201409,2226.653645,157.140000,
201410,1576.955616,253.080000,
201411,1132.954585,175.536000,
201412,1444.397489,147.276000,
201501,1936.640388,277.884000,
