"Year","Coal","Natural gas","Hydro","Nuclear","Wind","Solar","Oil"
2015,"NaN",0.160000,"NaN","NaN","NaN","NaN","NaN"
2016,"NaN",0.340000,"NaN","NaN","NaN","NaN","NaN"
2017,"NaN",-0.320000,"NaN","NaN","NaN","NaN","NaN"
2018,"NaN",0.430000,"NaN","NaN","NaN","NaN","NaN"
2019,"NaN",-0.090000,"NaN","NaN","NaN","NaN","NaN"
2020,"NaN",0.420000,"NaN","NaN","NaN","NaN","NaN"
2021,"NaN",-0.130000,"NaN","NaN","NaN","NaN","NaN"
2022,"NaN",0.140000,"NaN","NaN","NaN","NaN","NaN"
2023,"NaN",0.100000,"NaN","NaN","NaN","NaN","NaN"
