"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,24.612548,7.018551,,15.405552,2.188444,
1991,24.399274,6.602664,,15.529922,2.266688,
1992,24.368994,7.305832,,14.713392,2.349770,
1993,25.004553,6.895680,,15.671006,2.437868,
1994,23.874851,6.896134,,14.448476,2.530241,
1995,23.167363,6.802215,,13.738362,2.626786,
1996,23.703612,7.209724,,13.766741,2.727147,
1997,23.938608,6.863253,,14.244140,2.831216,
1998,24.334794,7.135506,,14.261706,2.937581,
1999,25.181553,7.114232,,15.039669,3.027652,
2000,24.493407,7.767745,,13.576960,3.148702,
2001,27.170980,8.509942,,14.153054,3.264214,1.243770
2002,29.041554,8.277431,,14.895305,3.381277,2.487541
2003,30.814965,8.044346,,15.540849,3.498459,3.731311
2004,34.273232,8.890362,,16.791468,3.616321,4.975081
2005,35.607831,9.203645,,16.452409,3.732926,6.218852
2006,38.731642,10.606685,,15.933226,3.851777,8.339954
2007,40.725512,10.628808,,16.126602,3.970319,9.999782
2008,47.284248,11.298585,,20.238195,4.089316,11.658152
2009,49.135333,13.237419,,18.375265,4.206128,13.316522
2010,54.341904,15.185019,,19.680295,4.501698,14.974892
2011,56.205423,14.306232,,22.833656,4.554833,14.510703
2012,61.039500,13.921799,,27.910367,4.696632,14.510703
2013,64.849238,15.143658,,30.486200,4.708677,14.510703
2014,69.331846,15.706015,,30.504549,4.791425,18.329858
2015,75.991322,17.891976,,31.373593,4.894834,21.830920
2016,84.035735,19.880788,,33.875573,4.947429,25.331946
2017,86.115353,20.050125,,32.200959,5.031261,28.833008
2018,88.465779,20.802456,,34.024357,5.124050,28.514916
2019,98.960751,20.885199,,38.213055,5.196023,34.666474
2020,106.072735,20.625870,,39.669203,5.320848,40.456814
2021,110.975711,22.104246,,38.469928,5.398197,45.003340
2022,109.505560,21.503221,,35.599476,5.556524,46.846339
