"Year","Coal","Oil","Gas","Cement"
1950,0.117248,0.791424,0,0
1951,0.051296,1.330032,0,0.010903
1952,0.076944,1.498576,0,0.014537
1953,0.036640,1.458272,0,0.018171
1954,0.062288,1.601168,0,0.036343
1955,0.069616,1.850320,0,0.065417
1956,0.120912,2.007872,0,0.090857
1957,0.106256,2.073824,0,0.101760
1958,0.102592,1.875968,0,0.109029
1959,0.099092,1.952486,0,0.156534
1960,0.113413,2.136549,0,0.174183
1961,0.098777,2.136514,0,0.163293
1962,0.117412,2.333563,0,0.171050
1963,0.113584,2.568464,0,0.170811
1964,0.091600,2.524496,0,0.207154
1965,0.146343,2.078064,0,0.239507
1966,0.128415,2.311478,0,0.240191
1967,0.131904,2.330304,0,0.236228
1968,0.109777,2.437055,0,0.268588
1969,0.084371,2.725544,0,0.316553
1970,0.219840,2.465872,0,0.392503
1971,0.216176,3.070432,0,0.391849
1972,0.106256,3.363552,0,0.394818
1973,0.187039,3.333695,0,0.390908
1974,0.175872,4.345504,0,0.418770
1975,0.120912,4.404128,0,0.439693
1976,0.168544,3.946128,0,0.482131
1977,0.168544,4.312528,0,0.560343
1978,0.139136,4.620786,0,0.548264
1979,0.043936,4.565685,0,0.414960
1980,0.047604,5.511059,0,0.617901
1981,0.238160,5.635232,0,0.631491
1982,0.087936,3.953456,0,0.630420
1983,0.245295,3.774614,0,0.618196
1984,0.315104,3.422176,0,0.560836
1985,0.230832,3.114400,0,0.407508
1986,0.227168,3.279280,0,0.629675
1987,0.245314,4.265537,0,0.635211
1988,0.300448,3.865520,0,0.595793
1989,0.351744,4.231920,0,0.580693
1990,0.403040,4.664272,0,0.721530
1991,0.351744,3.773920,0,0.679092
1992,0.421360,4.363824,0,0.719525
1993,0.351539,5.284071,0,0.676037
1994,0.293120,5.536304,0,0.693270
1995,0.369883,6.397872,0,0.747546
1996,0.351744,8.064464,0,0.866886
1997,0.245378,7.262460,0,0.718904
1998,0.197783,9.120003,0,0.680715
1999,0.194192,9.251600,0,0.574741
2000,0.175872,9.661968,0,0.547055
2001,0.175872,8.529792,0,0.517936
2002,0.263931,6.968507,0,0.586675
2003,0.245488,5.679200,0,0.791463
2004,0.285792,6.441312,0,0.894238
2005,0.333279,7.163664,0,0.957223
2006,0.443344,8.038816,0,1.084676
2007,0.399528,8.155503,0,1.178992
2008,0.410368,8.412544,0,1.275697
2009,0.366400,10.321488,0,1.496924
2010,0.626544,9.687616,0,1.542659
2011,0.894016,10.200576,0,1.123053
2012,0.802171,9.281745,0,1.161903
2013,0.886688,9.929440,0,1.346802
2014,1.098909,10.362708,0,1.752789
2015,1.161749,12.522703,0,1.527756
2016,1.147073,13.482692,0,1.658932
2017,1.080880,13.373600,0,1.726623
2018,1.619162,13.993659,0,1.390037
2019,1.428960,15.194608,0,1.535314
2020,1.920270,16.106079,0,1.963224
2021,2.227712,15.179952,0,3.182153
2022,2.729196,14.210807,0,3.604363
2023,3.155558,14.490363,0,3.539803
2024,3.221861,14.744820,0,3.258752
