"YYYYMM","Natural gas","Oil","Others"
200310,,5.692320,
200311,,10.344672,
200312,,8.930628,
200401,,10.498068,
200402,,9.781596,
200403,,10.141488,
200404,,9.636660,
200405,,9.090288,
200406,,9.162108,
200407,,7.565112,
200408,,8.957088,
200409,,8.314308,
200410,,7.868880,
200411,,7.448976,
200412,,7.298244,
200501,,6.972876,
200502,,5.978808,
200503,,6.246000,
200504,,5.744664,
200505,,5.732460,
200506,,5.290560,
200507,,5.525856,
200508,,5.400936,
200509,,4.958676,
200510,,5.142492,
200511,,4.948344,
200512,,5.056884,
200601,,4.929696,
200602,,4.263300,
200603,,4.659948,
200604,,4.755816,
200605,,4.846140,
200606,,4.417740,
200607,,5.008896,
200608,,2.442348,
200609,,4.668120,
200610,,5.293008,
200611,,7.367112,
200612,,7.224696,
200701,,7.727148,
200702,,6.996240,
200703,,7.341228,
200704,,7.223040,
200705,,6.864372,
200706,,7.088436,
200707,,8.701920,
200708,,8.171892,
200709,,7.905672,
200710,0.926603,7.974612,0.047556
200711,0.861236,8.857116,0.048420
200712,0.931518,10.210968,0.036432
200801,0.881340,9.911592,0.045432
200802,0.787297,8.398368,0.046944
200803,0.937243,9.391752,0.083124
200804,0.927197,8.803296,0.114696
200805,0.821371,9.334152,0.131364
200806,0.862604,11.282004,0.123120
200807,0.920912,11.007144,0.154188
200808,0.487854,5.450508,0.069336
200809,0.980687,10.789020,0.032724
200810,1.471857,10.700316,0.054648
200811,1.426259,11.511504,0.057204
200812,1.446114,11.437092,0.057168
200901,1.376051,11.716920,0.067644
200902,1.220814,10.239732,0.130428
200903,1.326814,11.561940,0.172044
200904,0.905353,8.882568,0.152028
200905,0.974265,10.354140,0.174420
200906,1.066686,10.131912,0.104472
200907,1.304101,10.583712,0.205164
200908,1.027422,8.591328,0.175032
200909,1.248087,9.897300,0.215532
200910,2.371669,9.830484,0.370872
200911,2.116095,9.215424,0.336168
200912,2.456787,10.696284,0.339768
201001,1.474250,8.854200,0.265428
201002,2.151966,9.778284,0.286308
201003,1.782135,9.232596,0.269928
201004,1.986707,9.731232,0.313056
201005,2.344591,9.582876,0.291636
201006,2.306512,9.602640,0.326124
201007,1.142928,8.667900,0.227412
201008,2.481299,10.640700,0.349668
