"YYYYMM","Natural gas","Oil","Others"
202109,0,47.088000,
202110,289.357265,1492.272000,
202111,269.587834,822.132000,
202112,127.317966,647.244000,
202201,297.443584,1004.544000,
202202,303.809345,1091.556000,
202203,262.469939,1164.456000,
202204,81.675837,0,
202205,0,0,
202206,240.292751,1449.072000,
202207,315.081855,1511.568000,
202208,668.918959,1862.928000,
202209,488.664994,1677.204000,
202210,407.366773,1883.268000,
202211,420.260792,1803.492000,
202212,474.607923,2104.236000,
202301,350.464387,1763.496000,
202302,278.636185,1685.808000,
202303,650.513672,2956.500000,
202304,565.750356,3322.584000,
202305,695.215983,3294.036000,
202306,673.786388,3270.960000,
202307,628.474115,2867.292000,
202308,560.098502,3018.708000,
202309,616.263609,3053.880000,
202310,703.458036,3408.084000,
202311,708.969894,3356.784000,
202312,700.673685,3458.448000,
202401,700.010450,3152.592000,
202402,694.346045,3097.260000,
202403,669.612477,3592.008000,
202404,654.543070,3278.052000,
202405,710.436699,3462.372000,
202406,728.587194,3041.496000,
202407,713.323654,3523.104000,
202408,502.000652,3566.484000,
202409,45.884593,3416.724000,
202410,692.874882,3457.692000,
202411,681.653946,3180.168000,
202412,645.966075,3344.436000,
202501,544.346716,3377.268000,
202502,542.110263,2803.068000,
202503,732.684026,3444.372000,
202504,784.062346,3106.404000,
202505,811.883153,3419.928000,
202506,766.729782,3452.976000,
