"Year","Living biomass (gains)","Living biomass (losses)","Dead wood (net)","Litter (net)","Mineral Soils (net)","Organic Soils (net)"
2020,-44.298868,18.731807,,,,
2021,-48.012466,19.397466,,,,
2022,-48.968339,19.661607,,,,
