"YYYYMM","Diesel","Natural gas","Flaring"
201001,61.578623,327.113122,28.329326
201002,29.569320,323.842636,24.213915
201003,47.513819,328.792310,44.631352
201004,32.318994,340.613346,11.378114
201005,78.164848,356.349387,13.412450
201006,66.667529,52.913058,48.457601
201007,58.486792,272.559272,26.864014
201008,41.197164,346.308739,14.746213
201009,40.790482,303.019209,14.524062
201010,32.114511,355.666572,13.080210
201011,17.570429,325.841761,27.669387
201012,20.085991,328.848592,21.149472
201101,29.755673,320.269973,13.474282
201102,7.855642,295.134894,17.473755
201103,46.771244,327.950945,15.017327
201104,55.931136,346.100438,14.443872
201105,37.705763,318.797194,11.790757
201106,37.154553,290.732441,13.943230
201107,60.503362,140.217328,14.222232
201108,28.309144,0,0
201109,26.591984,107.301182,12.548641
201110,30.599476,315.479996,24.311582
201111,45.554146,320.641468,10.856163
201112,22.141402,183.572999,18.793625
201201,28.747112,289.555701,15.419660
201202,38.365793,312.113877,8.047056
201203,23.959274,267.728244,20.124330
201204,13.995636,126.118550,13.935429
201205,28.825456,352.785515,16.372959
201206,17.840285,285.193131,15.658823
201207,23.731243,215.363436,31.116875
201208,36.555696,0.041146,1.168072
201209,38.693025,0,0
201210,0,0,0
201211,28.321452,0,0
201212,62.286558,0,0
201301,23.485450,0,63.666790
201302,40.354098,0,388.430095
201303,9.879287,0,409.532193
201304,22.229659,0,122.405337
201305,28.329522,0,41.061179
201306,34.356421,0,6.115669
201307,30.102658,0,82.534796
201308,23.636021,0,21.605739
201309,19.893263,0,23.000036
201310,15.622733,0,48.564110
201311,0,0,37.756460
201312,0,0,24.671624
201401,25.963978,0,29.117573
201402,16.956205,0,26.347500
201403,31.848266,0,30.994350
201404,26.150552,0,19.767856
201405,25.388778,0,22.140704
201406,12.214025,0,21.274821
201407,19.648060,0,21.308028
201408,24.392820,0,25.509414
201409,28.680339,0,27.572557
201410,17.777013,0,17.226296
201411,18.502857,0,17.166788
201412,14.088425,0,21.469587
201501,0,0,21.896604
201502,0,0,24.547590
201503,0,0,18.225181
201504,0,0,16.738302
201505,0,0,15.504732
201506,0,0,20.833079
201507,0,0,27.541176
201508,0,0,14.660526
201509,0,0,15.998809
201510,0,0,18.058134
201511,0,0,11.337303
201512,0,0,5.026710
201601,21.589602,0,14.938119
201602,27.700816,0,4.644286
201603,18.907439,0,10.531427
201604,20.022314,0,5.674423
201605,13.855419,0,4.367162
201606,24.050368,0,7.084975
201607,3.263443,0,34.142214
201608,2.415624,0,3.506925
201609,0,0,0.000758
201610,5.448273,0,1.588165
201611,1.910735,0,0.000903
201612,0,0,0
201701,0,0,0.003851
201702,4.644748,0,2.725456
201703,1.926618,0,0.004665
201704,0,0,6.963044
201705,41.969808,0,7.976943
201706,2.556024,0,0.915266
201707,1.832944,0,0.012207
201708,1.495762,0,0.014676
201709,10.869645,0,27.718913
201710,3.734724,0,0.041730
201711,1.532060,0,10.072781
201712,1.319948,0,2.098715
201801,2.176427,0,0.001725
201802,0.288613,0,0.456323
201803,3.724517,0,46.536476
201804,5.169204,0,6.000997
201805,1.354219,0,0.154723
201806,5.414960,0,36.212271
201807,3.236874,0,2.399746
201808,4.921605,0,3.819763
201809,11.780331,0,8.942030
201810,27.231967,0,6.530797
201811,34.607963,0,0.001296
201812,35.919325,0,9.638210
201901,32.194476,0,2.060132
201902,33.754210,0,0.000118
201903,37.762402,0,8.410354
201904,36.994807,0,13.820884
201905,34.549334,0,4.524019
201906,41.411228,0,3.126564
201907,32.120149,0,22.712839
201908,35.200851,0,2.179020
201909,33.489734,0,16.683732
201910,37.944923,0,6.470617
201911,37.295728,0,1.193984
201912,38.145058,0,0.139534
202001,37.325098,0,5.040045
202002,33.988911,0,0.000785
202003,36.406967,0,0.028452
202004,38.288812,0,0.086968
202005,34.673004,0,0.012956
202006,18.537312,0,12.477498
202007,20.468389,0,0.000823
202008,17.588707,0,4.707854
202009,11.663699,0,4.392718
202010,1.241862,0,0
202011,2.357437,0,6.624834
202012,2.465741,0,1.785749
202101,6.577040,0,11.233910
202102,5.399888,0,11.668390
202103,4.497825,0,3.710920
202104,25.703482,0,5.841684
202105,28.418811,0,6.169474
202106,26.286014,0,4.019268
202107,24.859310,0,4.495149
202108,18.041894,0,10.108675
202109,10.273956,0,0.014320
202110,13.255714,0,5.254647
202111,13.079348,0,4.102597
202112,13.500586,0,27.291887
202201,14.098375,0,3.959252
202202,11.840766,0,0.350621
202203,10.755740,0,21.009444
202204,39.315946,0,29.077629
202205,10.845839,0,11.820079
202206,7.325511,0,22.586634
202207,2.887421,0,32.281533
202208,10.152239,0,7.033494
202209,9.809345,0,8.380749
202210,13.306384,0,18.744455
202211,12.081879,0,19.838091
202212,12.560309,0,14.072751
202301,13.356906,0,15.859376
202302,12.258872,0,17.747231
202303,10.844402,0,15.144117
202304,1.122614,0,18.577030
202305,1.822589,0,9.312693
202306,1.112738,0,10.289168
202307,0.653175,0,11.861489
202308,13.485035,0,24.154803
202309,25.487096,0,21.245393
202310,23.614980,0,16.274764
202311,19.496641,0,13.200299
202312,7.610992,0,17.926703
202401,0.648495,0,33.186018
202402,0.494018,0,17.084033
202403,1.711448,0,37.223229
202404,0.720759,0,21.210476
202405,0.895762,0,12.235877
202406,3.649047,0,11.759119
202407,17.007980,0,2.777528
202408,25.007376,0,0
202409,19.642054,0,0
202410,22.518604,0,7.432266
202411,19.897206,0,11.044387
202412,22.837950,0,0.111344
202501,20.150738,0,4.319942
202502,21.119132,0,0
202503,19.261019,0,0.012327
202504,26.906945,0,0
