"YYYYMM","Diesel","Natural gas","Flaring"
201001,4.370334,18.351046,1.589275
201002,2.098582,18.167572,1.358401
201003,3.372132,18.445249,2.503819
201004,2.293731,19.108409,0.638312
201005,5.547485,19.991201,0.752438
201006,4.731501,2.968423,2.718471
201007,4.150901,15.290575,1.507071
201008,2.923829,19.427920,0.827263
201009,2.894966,16.999378,0.814800
201010,2.279218,19.952895,0.733800
201011,1.247002,18.279723,1.552253
201012,1.425535,18.448406,1.186485
201101,2.111808,17.967146,0.755907
201102,0.557528,16.557068,0.980278
201103,3.319430,18.398048,0.842472
201104,3.969522,19.416235,0.810301
201105,2.676038,17.884523,0.661461
201106,2.636918,16.310090,0.782215
201107,4.294021,7.866192,0.797867
201108,2.009145,0,0
201109,1.887276,6.019596,0.703979
201110,2.171694,17.698428,1.363880
201111,3.233051,17.987986,0.609031
201112,1.571411,10.298445,1.054322
201201,2.040229,16.244075,0.865043
201202,2.722882,17.509588,0.451440
201203,1.700428,15.019554,1.128975
201204,0.993293,7.075251,0.781778
201205,2.045789,19.791267,0.918523
201206,1.266154,15.999335,0.878460
201207,1.684244,12.081889,1.745657
201208,2.594416,0.002308,0.065529
201209,2.746106,0,0
201210,0,0,0
201211,2.010019,0,0
201212,4.420577,0,0
201301,1.666800,0,3.571707
201302,2.863995,0,21.790928
201303,0.701149,0,22.974756
201304,1.577675,0,6.866939
201305,2.010592,0,2.303532
201306,2.438330,0,0.343089
201307,2.136434,0,4.630202
201308,1.677486,0,1.212082
201309,1.411857,0,1.290302
201310,1.108770,0,2.724447
201311,0,0,2.118137
201312,0,0,1.384078
201401,1.842705,0,1.633496
201402,1.203409,0,1.478095
201403,2.260322,0,1.738783
201404,1.855947,0,1.108977
201405,1.801882,0,1.242093
201406,0.866849,0,1.193517
201407,1.394454,0,1.195380
201408,1.731198,0,1.431078
201409,2.035490,0,1.546820
201410,1.261663,0,0.966395
201411,1.313177,0,0.963057
201412,0.999878,0,1.204444
201501,0,0,1.228400
201502,0,0,1.377120
201503,0,0,1.022433
201504,0,0,0.939019
201505,0,0,0.869815
201506,0,0,1.168736
201507,0,0,1.545060
201508,0,0,0.822455
201509,0,0,0.897533
201510,0,0,1.013061
201511,0,0,0.636023
201512,0,0,0.281998
201601,1.532249,0,0.838028
201602,1.965971,0,0.260544
201603,1.341891,0,0.590813
201604,1.421016,0,0.318335
201605,0.983341,0,0.244998
201606,1.706893,0,0.397467
201607,0.231612,0,1.915378
201608,0.171441,0,0.196738
201609,0,0,0.000042
201610,0.386673,0,0.089096
201611,0.135608,0,0.000051
201612,0,0,0
201701,0,0,0.000216
201702,0.329645,0,0.152898
201703,0.136735,0,0.000262
201704,0,0,0.390627
201705,2.978665,0,0.447507
201706,0.181405,0,0.051346
201707,0.130087,0,0.000685
201708,0.106157,0,0.000823
201709,0.771436,0,1.555031
201710,0.265059,0,0.002341
201711,0.108733,0,0.565083
201712,0.093679,0,0.117738
201801,0.154465,0,0.000097
201802,0.020483,0,0.025600
201803,0.264335,0,2.610696
201804,0.366867,0,0.336656
201805,0.096111,0,0.008680
201806,0.384308,0,2.031508
201807,0.229726,0,0.134626
201808,0.349294,0,0.214289
201809,0.836069,0,0.501648
201810,1.932696,0,0.366378
201811,2.456183,0,0.000073
201812,2.549252,0,0.540704
201901,2.284894,0,0.115573
201902,2.395590,0,0.000007
201903,2.680058,0,0.471821
201904,2.625581,0,0.775352
201905,2.452022,0,0.253797
201906,2.939021,0,0.175400
201907,2.279618,0,1.274190
201908,2.498261,0,0.122243
201909,2.376820,0,0.935957
201910,2.693012,0,0.363002
201911,2.646938,0,0.066982
201912,2.707216,0,0.007828
202001,2.649022,0,0.282746
202002,2.412248,0,0.000044
202003,2.583861,0,0.001596
202004,2.717418,0,0.004879
202005,2.460799,0,0.000727
202006,1.315623,0,0.699988
202007,1.452674,0,0.000046
202008,1.248299,0,0.264111
202009,0.827791,0,0.246432
202010,0.088137,0,0
202011,0.167311,0,0.371653
202012,0.174998,0,0.100181
202101,0.466783,0,0.630222
202102,0.383239,0,0.654597
202103,0.319218,0,0.208183
202104,1.824217,0,0.327718
202105,2.016929,0,0.346107
202106,1.865561,0,0.225481
202107,1.764305,0,0.252178
202108,1.280462,0,0.567097
202109,0.729159,0,0.000803
202110,0.940779,0,0.294786
202111,0.928262,0,0.230156
202112,0.958158,0,1.531075
202201,1.000584,0,0.222114
202202,0.840358,0,0.019670
202203,0.763352,0,1.178630
202204,2.790316,0,1.631255
202205,0.769747,0,0.663106
202206,0.519903,0,1.267110
202207,0.204925,0,1.810994
202208,0.720521,0,0.394579
202209,0.696185,0,0.470160
202210,0.944375,0,1.051564
202211,0.857470,0,1.112917
202212,0.891425,0,0.789481
202301,0.947961,0,0.889711
202302,0.870032,0,0.995620
202303,0.769645,0,0.849585
202304,0.079674,0,1.042171
202305,0.129352,0,0.522442
202306,0.078973,0,0.571585
202307,0.046357,0,0.665430
202308,0.957055,0,1.355084
202309,1.808860,0,1.191867
202310,1.675993,0,0.913014
202311,1.383708,0,0.740537
202312,0.540164,0,1.005688
202401,0.046025,0,1.861736
202402,0.035061,0,0.958414
202403,0.121464,0,2.088223
202404,0.051153,0,1.189908
202405,0.063574,0,0.686433
202406,0.258979,0,0.659687
202407,1.207084,0,0.155819
202408,1.774814,0,0
202409,1.394028,0,0
202410,1.598181,0,0.416950
202411,1.412137,0,0.619590
202412,1.620846,0,0.006246
202501,1.430130,0,0.242349
202502,1.498859,0,0
