"YYYYMM","Natural gas","Oil","Others"
198210,,0.211320,
198211,,1.182276,
198212,,1.681128,
198301,,1.557180,
198302,,1.382760,
198303,,1.452780,
198304,,1.610460,
198305,,1.787688,
198306,0,2.086524,
198307,0.110095,2.166192,
198308,0.340011,2.565180,
198309,0.631989,3.827016,
198310,0.806019,4.614876,
198311,1.011006,5.206284,
198312,1.336719,6.543792,
198401,1.532288,7.414092,
198402,1.727733,8.115480,
198403,2.021242,9.403704,
198404,1.165074,5.352480,
198405,2.040500,9.357372,
198406,1.975593,9.164556,
198407,2.157838,9.894636,
198408,1.235519,7.377084,
198409,1.884263,9.324612,
198410,1.716872,8.126208,
198411,1.823700,8.834724,
198412,2.118209,9.994536,
198501,2.061339,9.956736,
198502,1.767619,8.610552,
198503,2.131493,10.235556,
198504,2.064180,9.935676,
198505,2.096529,10.377396,
198506,1.986770,9.969156,
198507,1.827644,9.344844,
198508,1.107085,6.479028,
198509,0.995754,5.836320,
198510,1.081531,6.111396,
198511,1.193834,6.673824,
198512,1.210374,6.591960,
198601,1.356281,7.474968,
198602,1.362147,7.297272,
198603,1.430752,7.776900,
198604,0.374859,2.274444,
198605,1.472361,7.812972,
198606,1.541497,7.835580,
198607,1.493839,7.906752,
198608,1.496575,8.086752,
198609,1.585753,8.358660,
198610,2.091906,8.889768,
198611,1.546711,8.782812,
198612,2.113590,8.884800,
198701,1.949489,10.403568,
198702,1.925037,10.027440,
198703,2.097886,10.873368,
198704,1.988416,10.348776,
198705,2.128673,10.960740,
198706,2.234554,10.744524,
198707,2.488642,11.778336,
198708,0.673687,3.315780,
198709,2.125216,11.884032,
198710,2.980555,12.119436,
198711,2.898052,11.580516,
198712,2.401654,11.176704,
198801,2.365117,11.405952,
198802,2.305528,10.661148,
198803,2.450776,11.264112,
198804,2.717909,10.858500,
198805,2.420352,11.172600,
198806,2.076033,9.973224,
198807,2.349180,11.040876,
198808,2.435377,11.301876,
198809,2.359547,10.850004,
198810,2.528443,11.301516,
198811,2.615917,11.275416,
198812,2.830127,12.048768,
198901,2.856341,12.544416,
198902,2.622183,11.253600,
198903,2.786767,12.357180,
198904,2.734795,12.207708,
198905,2.895241,12.669156,
198906,2.227452,10.015524,
198907,2.910602,13.594752,
198908,3.331229,13.980708,
198909,3.056977,13.270572,
198910,3.167304,13.669452,
198911,2.952934,12.790620,
198912,3.357862,14.242644,
199001,3.492249,14.055408,
199002,3.045202,12.424752,
199003,3.261273,13.044348,
199004,3.121928,12.487464,
199005,3.222729,12.525768,
199006,3.007640,11.696004,
199007,2.576578,11.009340,
199008,3.399958,13.116924,
199009,3.242744,12.394332,
199010,3.294088,12.297420,
199011,3.143833,11.908944,
199012,3.371694,12.673008,
199101,3.221446,12.244680,
199102,2.712251,10.177200,
199103,2.950531,11.150604,
199104,3.139570,11.854908,
199105,3.121111,12.286764,
199106,2.960557,11.711916,
199107,2.930271,11.398500,
199108,1.003706,4.894740,
199109,3.037777,12.473568,
199110,3.100020,12.512880,
199111,2.803519,11.653308,
199112,3.109817,12.431952,
199201,3.317168,13.225356,
199202,2.879689,11.034648,
199203,2.957941,11.775060,
199204,2.863970,10.930428,
