"Year","Coal","Oil","Gas","Cement"
1950,55.054911,4.946698,0,0.912260
1951,58.455083,5.646542,0,0.966774
1952,63.852528,5.979648,0,0.999428
1953,63.863520,6.060256,0,1.050308
1954,66.036661,6.774400,0,1.068427
1955,74.144316,7.628785,0,1.155702
1956,77.515993,8.511115,0,1.224754
1957,80.336864,8.057136,0,1.250143
1958,85.711952,9.196640,0,1.344685
1959,84.521152,8.643376,0,1.308342
1960,87.441360,9.068400,0,1.337366
1961,90.471488,10.365456,0,1.282902
1962,93.263456,11.090928,0,1.315656
1963,96.605024,11.695488,0,1.424687
1964,102.551696,15.286208,0,1.708114
1965,111.099808,15.121328,0,1.918902
1966,109.047968,17.217136,0,1.969838
1967,112.906160,18.873264,0,1.980685
1968,118.475440,17.297744,0,2.180628
1969,120.710480,19.910176,0,2.522193
1970,123.898160,22.881680,0,2.842010
1971,133.428224,32.089312,0,2.889612
1972,137.868272,30.675663,0,3.013181
1973,137.242448,32.730512,0,3.379331
1974,140.349520,32.605936,0,3.592485
1975,144.475184,37.002736,0,3.526893
1976,151.762880,37.684240,0,3.461580
1977,158.599904,37.915072,0,3.223276
1978,161.542096,36.995408,0,3.342040
1979,179.983008,35.313632,0,3.374190
1980,194.063211,30.620539,0,3.517644
1981,218.150340,34.977042,0,3.951524
1982,230.758070,45.774950,0,3.903965
1983,239.827120,48.232896,0,3.845718
1984,264.778960,46.836912,0,3.980783
1985,273.532256,46.913856,0,3.418888
1986,280.299107,46.943688,0,3.257974
1987,283.985648,41.421520,0,3.264834
1988,293.673264,44.880336,0,4.108414
1989,283.956336,52.875184,0,3.883187
1990,265.101392,40.615440,3.444160,3.772898
1991,277.716544,41.238320,3.491792,3.583716
1992,259.671344,34.753040,3.517440,3.387251
1993,289.730800,23.156480,3.924144,3.541216
1994,299.205904,31.645968,3.924144,3.801079
1995,319.548432,33.767424,3.924144,4.356663
1996,324.110112,31.649632,3.532096,4.317521
1997,333.288432,44.242800,3.154704,4.323647
1998,325.832192,44.587216,2.656400,3.951654
1999,336.725264,30.689664,3.473472,3.776515
2000,337.908736,33.302096,3.198672,3.671550
2001,337.670576,25.886160,4.154976,3.636311
2002,325.506408,22.449097,4.121958,4.205375
2003,357.441520,39.743408,2.469536,4.458418
2004,384.100784,54.238192,6.364368,4.335458
2005,376.721488,27.831744,6.313072,5.067968
2006,381.990320,53.080368,6.126208,5.332632
2007,392.158495,59.334349,7.892194,5.490830
2008,418.274912,62.764320,8.119424,5.342753
2009,390.663650,71.070058,7.038490,5.570679
2010,406.923840,46.323952,8.866880,5.045101
2011,400.453785,60.246686,8.800860,4.638359
2012,398.009328,49.467664,9.255264,4.632736
2013,392.344784,49.515296,9.383504,4.893275
2014,413.196088,54.539055,8.940228,4.910520
2015,387.494208,54.688426,9.826769,5.419228
2016,384.489168,59.012384,7.815312,5.691390
2017,369.902784,57.257328,7.338992,5.481458
2018,384.221696,54.274832,9.746240,5.466088
2019,405.223744,50.167488,9.841504,5.452967
2020,374.003311,46.605687,9.562959,5.070967
2021,366.528240,59.910064,7.104496,5.869175
2022,357.019709,59.158944,6.931352,5.634408
2023,363.604011,59.618370,7.703215,5.634408
2024,371.358168,55.087388,7.745587,5.634408
