"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.768000,0.094400,0.398000,5.366000
1962,0.633000,0.098000,0.452000,6.078000
1963,0.757000,0.106500,0.568000,6.532000
1964,0.837000,0.123700,0.592000,6.707000
1965,0.960000,0.137000,0.768000,8.384000
1966,0.930000,0.171816,0.890000,14.670000
1967,0.946000,0.189763,0.950000,14.751000
1968,1.030000,0.189763,1.106000,14.767000
1969,1.179000,0.228293,1.160000,15.522000
1970,1.297000,0.272505,1.220000,15.775000
1971,1.447000,0.361936,1.250000,16.299000
1972,1.482000,0.439314,1.488000,16.257000
1973,1.570000,0.399177,1.602000,16.383000
1974,1.738000,0.341777,1.622000,17.237000
1975,1.798000,0.341777,1.552000,17.107000
1976,1.709000,0.341777,1.612000,17.094000
1977,1.549000,0.322000,1.958000,16.161000
1978,1.560000,0.292000,2.046000,16.927000
1979,1.548000,0.300000,2.240000,17.908000
1980,1.593000,0.308000,2.394000,19.582000
1981,1.772000,0.309000,2.580000,20.682000
1982,1.563000,0.328000,2.700000,20.973000
1983,1.620000,0.328000,3.040000,22.524000
1984,1.635000,0.328000,2.844000,21.344000
1985,1.510000,0.328000,2.978000,23.554000
1986,1.734000,0.328000,3.222000,24.459000
1987,1.734000,0.328000,3.200000,26.888000
1988,1.873000,0.328000,3.600000,27.749000
1989,1.873000,0.328000,3.798000,28.727000
1990,1.936000,0.283700,3.808000,28.182000
1991,1.792000,0.274000,3.808000,28.492000
1992,1.818000,0.392000,3.600000,27.873000
1993,1.383000,0.189000,3.420000,28.154000
1994,1.499000,0.545000,3.368000,30.518000
1995,1.574000,0.618000,3.742000,31.023900
1996,1.574000,0.618000,3.742000,32.129900
1997,1.574000,0.618000,4.094000,32.966900
1998,1.498000,0.401000,4.210000,30.616000
1999,1.498000,0.401000,4.082000,29.515300
2000,1.498000,0.401000,4.852000,30.959200
2001,1.498000,0.839000,5.154000,30.553500
2002,1.498000,0.934600,5.246000,30.566500
2003,2.171300,0.934600,5.292000,33.159400
2004,2.211400,0.994600,5.762000,33.776913
2005,2.216500,0.556600,4.888000,34.564059
2006,2.091100,0.718700,5.222000,34.764082
2007,1.994975,0.824339,5.452000,31.511802
2008,2.055769,0.950435,5.452000,31.867289
2009,1.875588,0.665937,4.490000,30.887580
2010,1.880498,0.576789,5.032000,28.988569
2011,1.566795,0.603127,4.352000,27.906387
2012,1.443105,1.019700,4.844972,29.906359
2013,1.552675,0.962936,4.636366,27.617638
2014,1.865958,1.139195,4.514978,26.757472
2015,1.965739,1.217195,4.496364,27.313018
2016,2.135758,1.513031,4.705980,26.446098
2017,2.161991,1.513031,4.160120,24.962566
2018,2.259317,1.513031,4.446428,27.782481
2019,2.259317,1.513431,4.316266,28.322702
2020,2.105000,1.546431,3.782480,28.457111
2021,2.105000,1.546431,3.991122,28.807111
2022,2.105000,1.546431,3.925946,28.857111
2023,2.105000,1.546431,3.917522,28.857111
