"YYYYMM","Natural gas","Oil","Others"
200707,,0.003168,
200708,,,
200709,,,
200710,,,
200711,,,
200712,,,
200801,,,
200802,,,
200803,,,
200804,,,
200805,,,
200806,,,
200807,,,
200808,,,
200809,,,
200810,,,
200811,,,
200812,,,
200901,0,,
200902,0,,
200903,0,,
200904,0,,
200905,0,,
200906,0,,
200907,2.119246,5.694876,
200908,3.278388,9.999072,
200909,2.782744,10.378764,
200910,3.411242,11.756772,
200911,1.913366,10.374192,
200912,0,9.257760,
201001,0.161509,9.418536,
201002,0.092674,9.750960,
201003,0.116463,8.177112,
201004,0.378322,8.628732,
201005,0.780546,12.805812,
201006,0.235601,15.619860,
201007,0,15.995268,
201008,0.086313,8.114328,
201009,0.021654,11.056284,
201010,0,17.479152,
201011,0,17.634456,
201012,0.056492,11.337624,
201101,0.000000,18.421272,
201102,0.000000,15.231960,
201103,0.000000,15.231780,
201104,0.000000,13.462812,
201105,1.448373,16.142724,
201106,1.644221,15.251328,
201107,2.349443,14.074488,
201108,2.355540,13.463784,
201109,2.625980,17.551512,
201110,0.000000,17.666460,
201111,0.000000,13.773996,
201112,0.000000,14.082156,
201201,0.000000,16.800480,
201202,0.000002,15.966828,
201203,0.000009,17.523900,
201204,0.000003,16.127712,
201205,0.000002,15.353064,
201206,0.000005,13.597524,
201207,0,15.587316,
201208,0,16.201476,
201209,0,13.418712,
201210,0.434968,16.801344,
201211,0.245277,14.396976,
201212,0.248389,13.556304,
201301,0.366545,12.465504,
201302,0.129176,10.013472,
201303,0.127831,12.852828,
201304,1.962623,11.827440,
201305,1.187671,11.550240,
201306,1.397253,10.323576,
201307,3.109227,13.524084,
201308,4.314605,14.362200,
201309,1.100481,2.254140,
201310,0,0,
201311,0,11.184048,
201312,0,14.366340,
201401,0.691121,13.053888,
201402,2.472462,8.884656,
201403,4.326898,11.398284,
201404,4.312517,10.833048,
201405,4.089880,10.322424,
201406,4.295529,10.133280,
201407,3.756436,9.913248,
201408,3.976401,11.039508,
201409,3.474782,9.863064,
201410,4.711277,11.061468,
201411,4.695857,10.329372,
201412,4.556561,9.778968,
201501,4.028403,8.850096,
201502,3.664326,7.924716,
201503,4.741894,9.607932,
201504,4.466448,8.762472,
201505,4.521705,8.662608,
201506,4.083078,7.713612,
201507,7.624674,7.255908,
201508,7.206451,6.937776,
201509,7.034045,6.384420,
201510,7.644854,6.898644,
201511,6.941874,6.345432,
201512,7.258459,6.552324,
201601,6.328698,5.780844,
201602,7.705161,5.800428,
201603,6.152027,5.758956,
201604,8.265303,5.567508,
201605,8.104799,5.405292,
201606,8.661879,5.492268,
201607,6.140723,5.238612,
201608,6.317189,3.777840,
201609,0.113125,0.485784,
201610,7.899469,5.288688,
201611,8.292278,5.263092,
201612,8.715380,5.269608,
201701,7.890148,4.516020,
201702,7.222613,4.165164,
201703,9.338222,5.133960,
201704,10.795713,4.942152,
201705,10.597964,4.837176,
201706,9.537381,4.420188,
201707,10.992955,4.919904,
201708,10.904115,4.829328,
201709,9.799610,4.249656,
201710,11.702012,4.581684,
201711,11.630441,4.387356,
201712,11.731420,5.498532,
201801,9.487551,5.625036,
201802,9.260307,3.770532,
201803,9.704220,3.805992,
201804,8.682071,3.141144,
201805,6.354591,2.671884,
201806,4.184535,2.289924,
201807,9.708126,3.516336,
201808,9.660899,3.408624,
201809,7.906294,2.974896,
201810,12.765098,3.418272,
201811,12.437679,3.267360,
201812,12.024867,3.102228,
