"YYYYMM","Diesel","Natural gas","Flaring"
201001,0,14.186618,1.972219
201002,0.771926,12.689208,0.511849
201003,0.650043,12.625881,1.310199
201004,0.815262,12.534534,1.043491
201005,0,14.503008,0.520930
201006,0.888392,14.062460,0.949584
201007,0.874849,11.469734,4.432715
201008,0.839639,10.637300,3.487163
201009,1.728030,7.984221,0.733023
201010,0.812554,11.294882,1.873155
201011,0,12.804271,0.644491
201012,0.568787,13.185663,1.157877
201101,0.398151,13.685696,1.187229
201102,0,13.173495,0.476899
201103,1.912209,10.396637,0.892505
201104,0,14.357162,0.490270
201105,1.481556,6.976986,0.310567
201106,0.972356,11.217663,1.428130
201107,0.341272,13.299204,0.578997
201108,0,12.080582,0.763630
201109,0.501075,11.608508,2.422531
201110,0.232932,14.092104,0.593093
201111,0,13.182331,0.597204
201112,0.582330,13.234711,0.838950
201201,0,15.924467,0.479013
201202,0.232932,15.010001,0.531755
201203,0,15.251709,0.449188
201204,0,14.665193,0.550639
201205,0.669002,12.319869,1.496970
201206,3.282716,2.107581,0.435391
201207,1.549269,7.698361,0.667371
201208,0.677128,12.088381,0.610132
201209,0,11.674574,0.451430
201210,0,12.217886,0.455641
201211,1.055101,9.749264,1.649563
201212,1.950128,7.304114,0.589895
201301,0.387317,11.706805,0.491619
201302,0.839639,11.505525,0.461963
201303,1.294669,11.032798,0.552525
201304,0,11.743698,0.297194
201305,0.243766,11.158163,0.478795
201306,0.541702,10.148945,0.694155
201307,0.590456,11.321050,0.683535
201308,0.178762,10.574145,0.658958
201309,2.556835,5.639089,0.418375
201310,0,10.196433,0.424272
201311,0,11.189849,0.386537
201312,1.205288,10.434713,0.869285
201401,1.343422,11.236994,0.506370
201402,1.335296,9.850422,1.313029
201403,0,11.689507,0.511701
201404,6.524805,6.049459,0.771439
201405,3.813043,2.702853,0.988059
201406,0.736715,10.650744,0.724531
201407,0.195013,12.107397,1.427122
201408,0.929290,11.733265,1.232950
201409,0,12.045839,0.322681
201410,0,10.754751,0.422481
201411,0.622687,11.569158,0.532311
201412,0.609415,12.488763,0.762909
201501,0.427403,14.160020,0.523006
201502,0.274914,12.183886,0.445929
201503,0.495658,13.052348,0.646905
201504,0.724689,12.514063,0.522511
201505,0.270851,13.182946,0.846169
201506,0.601533,13.993774,0.824952
201507,0.197721,16.709308,0.808054
201508,0,15.276845,0.378743
201509,0,13.598314,0.756179
201510,0,12.467482,0.697701
201511,0.800636,11.140313,0.450212
201512,0,13.793808,0.363876
201601,0.633792,12.773188,0.471884
201602,0.365649,11.720677,1.028310
201603,0,13.197272,0.728001
201604,0.398151,12.524264,0.898881
201605,0.640563,12.685983,1.634902
201606,0,13.382915,0.512016
201607,0.436070,13.327945,0.864945
201608,0,13.351149,0.459523
201609,0.490241,9.809691,0.770452
201610,0.685253,12.473816,1.000309
201611,0,12.261311,0.558721
201612,0,12.595502,0.395025
201701,0.153302,12.966714,0.854886
201702,0,11.673221,0.411906
201703,0,11.715827,0.576086
201704,0.639209,11.359974,0.903043
201705,0,12.580945,0.454734
201706,0.332876,11.432015,0.722761
201707,0,12.769478,0.656971
201708,0,12.207869,0.501570
