"YYYYMM","Diesel","Petrol","Non-plugin hybrid","Plugin hybrid","Battery electric","Others"
202206,1576,6346,5474,0,586,0
202212,1298,5176,4275,0,764,1
202306,1856,5775,5467,390,1029,195
202312,1377,4264,5407,562,1069,210
202406,1742,4514,6715,699,851,269
202412,2604,3330,7176,986,928,308
202506,3005,4077,10466,1672,1205,366
202512,2148,4852,9137,2776,1945,323
202606,2454,3793,12652,2914,1852,446
