"YYYYMM","Diesel","Petrol","Non-plugin hybrid","Plugin hybrid","Battery electric","Others"
202206,156,1479,617,622,462,6
202212,235,1163,533,612,522,2
202306,380,1529,941,560,547,2
202312,241,1149,736,404,936,0
202406,177,1651,782,294,1239,0
202412,117,907,628,221,1647,0
202506,169,1048,661,134,707,0
202512,199,1103,872,207,931,0
202606,43,406,323,54,253,0
