"YYYYMM","Diesel","Petrol","Non-plugin hybrid","Plugin hybrid","Battery electric","Others"
202206,7344,23231,21584,2449,2265,534
202212,6957,21422,20493,2440,2444,360
202306,6873,21550,22114,2781,2918,378
202312,6170,16203,22907,2781,2881,184
202406,7498,19510,28728,2874,4653,81
202412,7176,16770,27306,2821,3912,282
202506,7911,15979,33886,2817,5220,286
202512,6451,14942,31477,4319,5784,353
202606,1875,3926,10148,1395,1636,36
