"YYYYMM","Diesel","Petrol","Non-plugin hybrid","Plugin hybrid","Battery electric","Others"
2022,8769,21653,8376,923,1371,1800
2023,11664,28486,13002,1009,1636,1734
2024,12203,30479,17736,1405,1793,1404
2025,9863,32365,22538,2529,1266,1280
2026,2176,6348,6289,1094,780,208
