"YYYYMM","Diesel","Petrol","Non-plugin hybrid","Plugin hybrid","Battery electric","Others"
2020,235888,423577,137425,46608,17920,13091
2021,171164,387931,219426,86444,23680,14049
2022,139594,340862,239672,95576,30521,14935
2023,118645,387621,302975,124320,51611,26343
2024,96449,378732,392296,96749,57376,33521
2025,73676,318676,482858,124374,102384,59321
2026,39780,188637,386657,102922,84208,29561
