"YYYYMM","Diesel","Petrol","Non-plugin hybrid","Plugin hybrid","Battery electric","Others"
202206,6449,22534,8705,719,664,881
202212,6489,21368,8650,837,726,818
202306,7870,22302,11942,1267,1086,990
202312,9641,19216,12241,1730,1303,823
202406,7969,21700,14198,1075,1233,967
202412,6839,22418,14008,1168,994,840
202506,6513,19238,14557,1941,2007,834
202512,6174,18841,17579,2144,2369,846
202606,1449,4553,4580,443,582,135
