"YYYYMM","Diesel","Natural gas","Flaring"
201001,0,170.323277,6.303171
201002,0,112.086874,15.435330
201003,0,138.845671,29.110374
201004,0,152.086963,13.427438
201005,0,98.935299,18.023858
201006,117.940025,165.368844,10.557757
201007,0,168.680161,10.440325
201008,0,165.301506,5.817767
201009,0,163.171761,6.725548
201010,0,170.253636,9.010494
201011,0,142.621027,11.925401
201012,109.398079,139.661813,9.353067
201101,0,176.190752,7.612221
201102,0,154.619100,7.757760
201103,0,153.571359,26.176855
201104,0,152.420432,15.633713
201105,0,40.403300,15.650600
201106,108.749511,153.352846,11.236156
201107,0,159.716631,11.369139
201108,0,174.448954,9.410310
201109,0,167.457241,9.900977
201110,0,178.286704,8.988015
201111,0,145.738216,13.520881
201112,42.009570,144.199160,9.951803
201201,0,156.739766,12.928550
201202,0,146.861885,11.055128
201203,0,153.468394,18.057562
201204,0,157.285166,9.181433
201205,0,175.347012,9.699784
201206,59.734661,154.585521,11.920650
201207,0,173.345100,7.609626
201208,0,176.445330,7.195889
201209,0,154.415453,38.417850
201210,0,172.025217,9.308081
201211,0,165.927229,11.239165
201212,90.652230,137.903388,10.474208
201301,12.897675,169.181120,9.148498
201302,8.107110,158.342295,11.091527
201303,9.654831,174.997696,8.951542
201304,0,173.365987,8.115819
201305,40.498700,177.462865,8.465037
201306,43.262487,151.951210,8.966413
201307,37.882314,170.701233,8.436440
201308,76.575339,144.657218,14.046297
201309,100.270211,0,3.629014
201310,99.348948,0,0
201311,92.015698,90.983007,27.324276
201312,19.715018,142.348546,12.518534
201401,0,185.765462,11.021557
201402,0,160.321935,9.848327
201403,14.740200,161.495135,9.679535
201404,15.477210,163.551393,9.282060
201405,26.900865,151.152812,9.072759
201406,5.453874,159.531620,8.573677
201407,9.470579,169.882731,9.034775
201408,27.195669,149.634803,15.483037
201409,61.356083,75.638901,17.575760
201410,44.883909,109.926076,16.835834
201411,4.422060,173.681497,9.235594
201412,0,177.244191,10.376069
201501,0,179.260265,9.827865
