"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,17.387357,20.794906,,5.746389,0.486040,-9.639978
1991,14.965671,18.302921,,5.901382,0.483474,-9.722106
1992,9.162248,13.038399,,5.394747,0.465290,-9.736187
1993,4.463643,10.106926,,3.665827,0.468187,-9.777297
1994,1.069361,7.475524,,2.948181,0.455037,-9.809380
1995,-1.079865,5.457399,0.169149,2.656086,0.454791,-9.817290
1996,-1.152690,5.337473,0.271207,2.577532,0.463685,-9.802587
1997,-0.241644,5.833723,0.331970,2.919386,0.453764,-9.780488
1998,-0.632069,5.277197,0.346578,2.908095,0.457747,-9.621685
1999,-0.890018,5.271361,0.202096,2.956306,0.455916,-9.775697
2000,-1.308012,4.800181,0.227858,3.002302,0.464770,-9.803124
2001,-0.866647,5.114266,0.236652,3.020934,0.464803,-9.703301
2002,-1.123813,4.766627,0.269043,3.068338,0.476030,-9.703852
2003,-0.924588,4.913608,0.370014,3.057878,0.482856,-9.748945
2004,-0.803931,5.154208,0.435133,3.130147,0.490149,-10.013568
2005,-0.351505,5.505410,0.482933,3.214644,0.491166,-10.045658
2006,-0.150509,5.540841,0.556230,3.348153,0.500434,-10.096168
2007,1.096057,6.624490,0.586678,3.471251,0.503001,-10.089362
2008,2.087014,7.537957,0.507666,3.672349,0.508166,-10.139125
2009,1.659253,7.195650,0.263564,3.810507,0.523196,-10.133666
2010,1.385670,6.619768,0.466411,3.897249,0.538351,-10.136109
2011,3.131838,7.962363,0.640126,4.063106,0.548271,-10.082027
2012,4.897064,9.492612,0.841130,4.114270,0.568255,-10.119203
2013,4.494121,8.709258,1.092333,4.221859,0.586585,-10.115914
2014,5.691784,9.525438,1.237253,4.469331,0.604957,-10.145195
2015,6.419621,10.283354,1.124145,4.527915,0.635198,-10.150991
2016,5.399270,9.064588,1.156661,4.639616,0.663973,-10.125568
2017,6.239057,9.662521,1.299155,4.795031,0.697547,-10.215198
2018,8.030095,11.379718,1.373851,4.856951,0.723798,-10.304224
2019,6.283031,9.426284,1.382285,5.038896,0.738795,-10.303229
2020,6.534142,8.977853,1.527407,5.543896,0.779005,-10.294020
2021,8.548932,10.573978,1.733063,5.685669,0.859018,-10.302797
2022,8.874099,10.672878,1.981297,5.614893,0.898199,-10.293168
2023,9.157209,10.651900,2.008043,5.846350,0.959804,-10.308888
