"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,9.616554,0.746720,,8.648135,0.221698,0.000001
1991,10.342848,0.630649,,9.510403,0.201753,0.000043
1992,9.006580,0.396900,,8.409703,0.199976,0.000001
1993,3.390291,0.242951,,2.945733,0.201303,0.000304
1994,2.567961,0.127232,,2.259602,0.181050,0.000078
1995,2.196233,0.190829,,1.810714,0.194681,0.000009
1996,2.253738,0.155657,,1.908251,0.189831,
1997,3.219108,0.146506,,2.897967,0.174524,0.000112
1998,2.982131,0.127089,,2.672943,0.182002,0.000097
1999,3.084331,0.226042,,2.673979,0.184260,0.000050
2000,3.013585,0.096107,,2.737433,0.180021,0.000023
2001,3.087666,0.186240,,2.719017,0.182347,0.000063
2002,3.034838,0.106996,,2.733117,0.194559,0.000167
2003,3.027493,0.096607,,2.731065,0.199698,0.000124
2004,3.063438,0.110166,,2.750006,0.203231,0.000034
2005,3.164671,0.152101,,2.803378,0.209038,0.000154
2006,3.285099,0.152040,,2.925476,0.207528,0.000055
2007,3.362071,0.256312,,2.900645,0.205024,0.000091
2008,3.709535,0.265380,0.000300,3.231039,0.212654,0.000162
2009,3.828901,0.371169,0.000900,3.234811,0.221935,0.000086
2010,3.765427,0.324553,,3.217128,0.223647,0.000098
2011,3.982844,0.202461,0.000100,3.556759,0.223415,0.000109
2012,4.138844,0.416538,0.000600,3.498963,0.222626,0.000117
2013,4.185698,0.448100,0.000950,3.504590,0.231872,0.000187
2014,4.611617,0.447302,,3.925375,0.238716,0.000225
2015,4.572875,0.417753,0.000550,3.917405,0.236500,0.000666
2016,4.578403,0.371930,,3.955205,0.251178,0.000091
2017,4.896263,0.406187,,4.249150,0.240670,0.000256
2018,4.815281,0.450071,,4.115205,0.249914,0.000091
2019,5.042237,0.389482,0.009950,4.382130,0.260478,0.000198
2020,6.673727,0.347563,,6.054573,0.271426,0.000165
2021,7.000986,0.375871,,6.349845,0.275221,0.000049
2022,6.681477,0.383866,,6.012491,0.282452,0.002667
2023,7.365273,0.365258,,6.705455,0.294152,0.000408
