"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,10.670380,19.438720,0.871638,,0,-9.639979
1991,8.208979,17.101354,0.829765,,0,-9.722140
1992,3.159546,12.259589,0.636145,,0,-9.736188
1993,0.145923,9.530028,0.393427,,0,-9.777531
1994,-2.526613,7.072557,0.210270,,0,-9.809440
1995,-4.479532,5.172254,0.165512,,0,-9.817298
1996,-4.467458,5.068015,0.267114,,0,-9.802587
1997,-3.882277,5.571045,0.327253,,0,-9.780574
1998,-4.263474,5.017217,0.341068,,0,-9.621760
1999,-4.582803,4.997306,0.195626,,0,-9.775735
2000,-5.032753,4.550129,0.220259,,0,-9.803142
2001,-4.640915,4.834678,0.227756,,0,-9.703349
2002,-4.946374,4.498923,0.258684,,0,-9.703981
2003,-4.720689,4.670329,0.358022,,0,-9.749040
2004,-4.691667,4.900457,0.421470,,0,-10.013594
2005,-4.316290,5.262316,0.467171,,0,-10.045777
2006,-4.247815,5.304004,0.538331,0.006061,0,-10.096210
2007,-3.143529,6.352869,0.568779,0.024256,0,-10.089432
2008,-2.419055,7.225827,0.484394,0.009973,0,-10.139250
2009,-3.011286,6.874157,0.237826,0.010464,0,-10.133733
2010,-3.445983,6.276743,0.377423,0.036036,0,-10.136185
2011,-1.917340,7.650590,0.504930,0.009252,0,-10.082111
2012,-0.416921,9.090005,0.611048,0.001319,0,-10.119293
2013,-0.977230,8.344301,0.785079,0.009447,0,-10.116058
2014,-0.176657,9.086283,0.857730,0.024699,0,-10.145368
2015,0.427655,9.845178,0.723677,0.010305,0,-10.151505
2016,-0.806875,8.639470,0.646565,0.032728,0,-10.125637
2017,-0.299578,9.158331,0.736549,0.020938,0,-10.215396
2018,1.483834,10.803230,0.970115,0.014783,0,-10.304294
2019,-0.476082,8.858360,0.949448,0.019493,0,-10.303382
2020,-0.843010,8.372047,1.066805,0.012285,0,-10.294147
2021,0.861493,9.844777,1.302857,0.016694,0,-10.302834
2022,1.080998,9.869167,1.499707,0.007349,0,-10.295225
2023,0.975577,9.787924,1.481933,0.014924,0,-10.309203
