"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,180.008172,41.368037,,123.379768,15.260359,0.000009
1991,173.057202,36.944452,,120.754479,15.357490,0.000782
1992,151.860830,24.058246,,113.077699,14.724875,0.000009
1993,136.168542,18.304165,,103.043119,14.815767,0.005491
1994,111.633366,13.187512,,83.906650,14.537800,0.001405
1995,100.501014,8.377704,,77.723113,14.400030,0.000168
1996,96.908390,8.150326,,73.994496,14.763568,
1997,99.387543,7.994784,,76.836608,14.554132,0.002019
1998,101.272543,8.082164,,78.563032,14.625588,0.001759
1999,102.463105,7.648340,,80.275038,14.538824,0.000903
2000,104.233654,8.020856,,81.317212,14.895167,0.000419
2001,105.255039,8.222647,,82.156937,14.874319,0.001135
2002,107.427447,8.548216,,83.716502,15.159713,0.003015
2003,106.493690,7.774231,,83.362369,15.354857,0.002233
2004,109.366487,8.019872,,85.764106,15.581886,0.000624
2005,111.085191,7.242402,,88.276742,15.563264,0.002782
2006,114.601978,7.019527,,91.672918,15.908547,0.000986
2007,118.954959,7.274956,,95.654456,16.023908,0.001638
2008,124.994656,8.635882,,100.219674,16.136169,0.002931
2009,129.656431,7.969070,,105.100678,16.585129,0.001554
2010,133.743812,9.179227,,107.452631,17.110177,0.001777
2011,137.805522,9.218585,,111.118338,17.466627,0.001973
2012,142.402429,10.436565,,113.775909,18.187842,0.002112
2013,144.826408,8.793216,,117.274834,18.754980,0.003378
2014,152.387113,11.450722,,121.586004,19.346320,0.004067
2015,156.422562,11.695381,,124.267795,20.447343,0.012042
2016,160.098997,11.662752,,127.098522,21.336086,0.001638
2017,167.089955,14.162523,,130.288171,22.634627,0.004634
2018,173.802692,16.329270,,133.987092,23.484683,0.001647
2019,178.311388,16.596833,,137.790684,23.920289,0.003583
2020,183.857563,18.346481,,140.255350,25.252753,0.002978
2021,192.927557,22.485578,,142.366643,28.074457,0.000879
2022,197.889963,25.070945,,143.365471,29.405333,0.048214
2023,203.704420,27.399403,,144.802845,31.494792,0.007380
