"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,8.339000,0.758000,4.584000,45
1962,8.159000,0.800000,4.810000,45.590000
1963,8.460000,0.850000,5.424000,43.900000
1964,9.665000,0.929000,5.832000,48
1965,10.320000,0.974900,6.242000,50.200000
1966,10.013000,1.236700,6.364000,49.600000
1967,10.246000,1.258000,6.592000,53.800000
1968,10.853000,1.361000,7.270000,50.100000
1969,11.444000,1.418000,8.226000,52.550000
1970,12.269000,1.455000,8.718000,59.967000
1971,12.766000,1.517000,8.612000,64.646016
1972,12.868000,1.747000,9.126000,55.197016
1973,13.744000,1.952000,10.408000,57.372016
1974,13.624000,2.055000,11.010000,63.025016
1975,10.933000,1.816000,8.946000,57.310000
1976,11.325000,2.002000,10.010000,54.655008
1977,11.180000,2.011000,10.120000,47.060000
1978,10.906000,2.046000,11.404000,48.520000
1979,11.223000,2.018000,13.082000,53.400000
1980,11.299000,1.890000,12.364000,49.195000
1981,10.502000,1.659000,12.262000,49.860016
1982,11.213000,1.456000,11.838000,50.916008
1983,11.762000,1.488000,12.698000,52.980000
1984,12.382000,1.453000,13.740000,52.945008
1985,11.531000,1.367000,14.002000,51.470000
1986,11.641000,1.283000,14.728000,52.415000
1987,11.524000,1.333000,15.624000,53.075008
1988,11.267000,1.305000,16.322000,53.900008
1989,11.487000,1.293000,16.726000,55.830016
1990,12.018000,1.237000,16.838000,52.871000
1991,11.463000,1.095000,16.698000,51.400000
1992,12.128000,0.799000,16.756000,53.520000
1993,12.738000,0.804000,17.562000,54
1994,13.816000,0.820000,18.568000,56.300000
1995,14.944000,0.966000,18.318000,63.600000
1996,14.370000,0.918000,18.036000,56.300000
1997,15.669000,0.917000,19.512000,60.200000
1998,15.124000,0.972000,19.758000,60.600000
1999,14.858000,0.944000,20.142000,58.700000
2000,16.176000,0.995000,21.572000,63.300000
2001,15.988000,0.864000,21.068000,63.200000
2002,16.172000,0.840000,21.448000,66.600000
2003,16.800000,0.695000,22.123200,67.100000
2004,16.900000,0.662000,23.178000,67.300000
2005,17.600000,0.732500,23.550000,98.200000
2006,18.300000,0.781500,24.132000,64.600000
2007,18.738000,0.821870,23.022200,78.200000
2008,17.601000,0.809438,23.326000,70.800000
2009,16.221000,0.761912,21.864000,65.100000
2010,16.757000,0.669418,22.820000,72.200000
2011,16.492000,0.690525,22.596000,71.900000
2012,16.286000,0.626500,22.834000,69.499000
2013,16.214000,0.658000,21.584000,69.600000
2014,17.500000,0.576000,20.838000,73.300000
2015,18.174000,0.660000,20.510000,74.300000
2016,18.357000,0.610000,20.203998,74.800000
2017,18.406000,0.635000,20.522020,74.180000
2018,18.373000,0.635000,20.281998,73.178000
2019,18.700000,0.663000,19.232000,74.400000
2020,18.500000,0.651400,18.560000,74.107000
2021,19.100000,0.726000,17.848000,77.316311
2022,19,0.726000,17.062000,77.218405
2023,17.900000,0.708000,14.984000,72.200000
