"Year","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
2004,,,,50.507448,50.474596,50.482216,50.610570,50.268781,50.139992,50.116541,50.132250,50.133861,50.326198,50.325933,50.327916,50.327950,49.566538,49.583207,49.575681,49.757386,49.716207,49.716174,49.767703
2005,,,,,47.624622,47.623240,47.817795,47.892998,47.695071,47.760607,47.776391,47.699675,47.968222,47.902178,47.989716,47.865940,47.109878,47.140116,47.132285,47.313955,47.243653,47.243617,47.303500
2006,,,,,,46.865664,47.563906,47.524342,47.471829,47.746942,47.751902,47.591537,47.863451,47.773365,47.861024,47.737790,46.984657,47.009092,47.000654,47.183114,47.157875,47.157663,47.199946
2007,,,,,,,46.421541,46.761842,46.312718,46.361652,46.421178,46.367213,46.711955,46.841203,46.845005,46.748296,46.014969,46.136215,46.128184,46.309964,46.269992,46.269731,46.304350
2008,,,,,,,,44.939876,44.339780,44.546074,44.530610,44.531195,44.943906,44.944762,44.948901,44.841719,44.175194,44.318652,44.307963,44.491588,44.383937,44.383460,44.418683
2009,,,,,,,,,42.763468,42.731571,42.702251,42.702941,43.050659,43.014901,43.018293,42.922358,42.298079,42.411048,42.408414,42.577672,42.483246,42.482680,42.507549
2010,,,,,,,,,,47.233739,46.830981,46.749786,47.137196,47.074382,47.060282,46.955735,46.176297,46.335254,46.385019,46.546011,46.492583,46.492070,46.517621
2011,,,,,,,,,,,43.042212,43.073906,43.336331,43.308376,43.295769,43.175894,42.436676,42.656435,42.714847,42.862756,42.780092,42.779741,42.809547
2012,,,,,,,,,,,,40.612001,40.931091,40.911909,40.895653,40.783986,40.082218,40.362731,40.416276,40.561006,40.462702,40.462589,40.482553
2013,,,,,,,,,,,,,39.314861,39.309312,39.277650,39.168807,38.457997,38.741917,38.824035,38.969380,38.853615,32.824896,38.870150
2014,,,,,,,,,,,,,,37.957127,37.807310,37.777568,37.111687,37.206195,37.167713,37.309698,37.327614,32.420747,37.351539
2015,,,,,,,,,,,,,,,37.830326,37.902009,37.005637,37.209050,37.441797,37.580930,37.291272,35.909273,37.302530
2016,,,,,,,,,,,,,,,,36.703822,36.008127,36.324694,36.573728,36.727705,36.757091,34.160677,36.747949
2017,,,,,,,,,,,,,,,,,35.715082,35.897354,36.135762,36.246272,36.023749,33.249451,36.015191
2018,,,,,,,,,,,,,,,,,,35.543263,35.864058,35.863292,35.838630,33.058907,35.752451
2019,,,,,,,,,,,,,,,,,,,34.027286,34.119534,34.130180,29.071655,33.992595
2020,,,,,,,,,,,,,,,,,,,,30.943784,31.227601,26.905272,31.262449
2021,,,,,,,,,,,,,,,,,,,,,32.390873,31.525446,32.477304
2022,,,,,,,,,,,,,,,,,,,,,,25.685990,30.067162
2023,,,,,,,,,,,,,,,,,,,,,,,29.687313
