"Year","Coal","Oil","Gas","Cement"
1950,17.697120,9.999056,0,0.962962
1951,19.192032,13.282000,0,1.006697
1952,18.884256,14.634016,0,1.046674
1953,15.561008,15.835808,0,1.162971
1954,14.802560,18.484880,0,1.217485
1955,14.784240,23.061216,0,1.261215
1956,13.783968,28.366688,0,1.232022
1957,11.215504,26.421104,0,1.210217
1958,10.381016,30.454155,0,1.239399
1959,10.039360,30.957136,0,1.395565
1960,10.116304,37.665920,0,1.388297
1961,9.387168,37.911408,0,1.504481
1962,8.679396,41.074170,0,1.519131
1963,8.804592,44.876672,0,1.631902
1964,8.756429,49.820049,0,1.791702
1965,7.866608,52.834880,0,1.864279
1966,7.565778,63.094557,0,1.857025
1967,7.540512,59.463056,0,1.926171
1968,6.617496,69.058668,0,1.933439
1969,6.470898,77.958570,0,1.955245
1970,6.987248,83.286384,0,2.013393
1971,6.316736,76.236848,0,1.955282
1972,5.422720,77.358032,0,1.922473
1973,5.803776,79.391552,0,2.094197
1974,5.782057,72.392971,0,1.647809
1975,7.089840,72.114848,0,1.555500
1976,6.580271,80.227277,0,1.433368
1977,5.375088,79.054464,0,1.310842
1978,5.671611,72.624460,0,1.180472
1979,6.877328,76.790112,0,1.201139
1980,6.408009,64.072758,0,1.232919
1981,5.463024,62.756992,0,1.168488
1982,6.730768,54.362768,0,1.163209
1983,7.848288,49.284464,0,1.135563
1984,9.738912,46.356928,0,1.212248
1985,11.743120,49.383392,0.157552,1.079944
1986,11.768768,48.782496,0.414032,1.044483
1987,11.185505,46.808390,0.553230,1.147584
1988,11.057952,44.506608,0.710816,1.149746
1989,10.797095,42.528904,0.948913,1.245943
1990,11.759305,41.886450,1.588557,1.271954
1991,11.844697,42.144914,1.716786,1.137052
1992,11.100149,42.540560,1.994510,1.089036
1993,11.046306,42.451858,2.067141,1.092101
1994,11.233016,44.718321,2.028977,1.109469
1995,11.220591,44.006625,2.062542,1.296200
1996,12.384104,46.605133,2.225588,1.224911
1997,10.780400,43.255656,2.255425,1.105406
1998,11.104492,43.276642,2.231457,1.133438
1999,10.043213,41.542018,2.173632,1.139193
2000,10.103796,40.405752,2.081506,1.287709
2001,10.944055,40.115729,2.399664,1.331587
2002,11.422111,40.438576,2.444178,1.280327
2003,11.544638,41.140368,2.268602,1.206008
2004,11.811064,40.087603,2.197697,1.284427
2005,10.948507,38.542226,1.869022,1.315105
2006,10.681264,37.987086,2.055603,1.442260
2007,10.764770,37.013780,2.165037,1.339477
2008,10.333575,35.578839,1.893435,1.396012
2009,7.364700,34.615485,2.486855,1.263165
2010,10.311096,36.433184,3.434271,1.323680
2011,9.466627,34.027319,2.720821,1.361026
2012,8.636577,32.625517,2.359248,1.479022
2013,8.735945,31.245013,2.361970,1.402117
2014,8.283949,30.292162,2.057817,1.399259
2015,8.015628,30.380388,1.969858,1.536918
2016,8.020533,30.236776,2.267318,1.553613
2017,8.307308,29.315803,1.815584,1.484312
2018,8.087212,28.893895,1.888599,1.607177
2019,8.108273,28.464372,1.776920,1.356991
2020,6.641079,26.281810,1.446117,1.272062
2021,6.984026,27.890607,1.900181,1.258572
2022,6.540152,25.626542,1.163347,1.234329
2023,6.507952,25.948841,1.387591,1.165137
2024,6.545659,27.148911,1.502669,1.200335
