"YYYYMM","Natural gas","Oil","Others"
201301,4.669162,1.277100,
201302,5.672353,1.809900,
201303,6.369911,1.590408,
201304,10.964995,2.198088,
201305,11.589925,5.841108,
201306,9.958514,5.646780,
201307,11.967239,11.091024,
201308,13.361542,12.580524,
201309,6.892555,7.643880,
201310,12.886144,12.017376,
201311,11.918885,10.550340,
201312,7.484643,4.213116,
201401,13.212214,12.259404,
201402,10.472995,12.146796,
201403,13.601680,10.244628,
201404,11.777509,10.730016,
201405,14.221758,13.645836,
201406,14.229713,12.919968,
201407,13.556308,12.787488,
201408,13.554277,12.452472,
201409,8.410169,8.279568,
201410,15.303050,2.637468,
201411,2.035019,2.481516,
201412,6.823833,11.095776,
201501,6.805072,10.422216,
201502,13.113400,10.446660,
201503,14.171736,11.044188,
201504,12.536849,10.042740,
201505,9.619423,8.921088,
201506,13.720292,9.136620,
201507,15.688341,9.124200,
201508,15.457986,8.743536,
201509,11.156626,7.156368,
201510,10.402374,8.528508,
201511,12.572973,8.337168,
201512,15.604814,8.451288,
201601,14.312092,8.309628,
201602,13.575748,7.675488,
201603,15.251369,8.288604,
201604,12.346651,6.983532,
201605,13.924263,7.458624,
201606,14.386579,7.552008,
201607,14.673376,7.602120,
201608,12.316722,6.150204,
201609,3.552157,2.391372,
201610,11.443057,6.859764,
201611,13.549498,6.851088,
201612,14.457141,6.633792,
201701,15.288168,6.804792,
201702,13.273592,5.895972,
201703,13.957239,6.252156,
201704,13.902837,6.169212,
201705,14.669368,5.393844,
201706,13.680327,4.919220,
201707,14.683421,4.820112,
201708,13.294678,3.861324,
201709,9.178639,2.892600,
201710,10.067966,3.421440,
201711,9.465723,3.068208,
201712,12.445564,4.223088,
201801,13.285008,4.895640,
201802,12.054881,4.425624,
201803,12.819770,4.585860,
201804,9.928278,4.506696,
201805,13.588641,5.156316,
201806,16.459331,4.270536,
201807,11.647829,4.972392,
201808,11.398483,4.911444,
201809,8.929406,3.594420,
201810,10.167158,4.026420,
201811,11.926473,4.634640,
201812,12.235449,4.885920,
201901,12.307045,4.793760,
201902,11.260087,1.462464,
201903,11.230581,2.885544,
201904,10.179456,4.401576,
201905,10.625277,4.394016,
201906,10.031947,4.366224,
201907,10.257282,4.386600,
201908,10.358698,4.256388,
201909,9.775582,3.772116,
201910,12.404473,3.972636,
201911,9.708938,3.723372,
201912,9.863398,3.755412,
202001,9.683738,3.642444,
202002,8.826365,3.314808,
202003,9.763094,3.398220,
202004,9.772642,3.309588,
202005,11.000809,3.927600,
202006,10.095756,3.129048,
202007,9.932558,3.649752,
202008,7.351114,2.665260,
202009,8.114291,3.057696,
202010,9.838985,3.428424,
202011,11.762964,3.873816,
202012,17.382644,5.003244,
202101,17.502800,5.168952,
202102,11.938516,3.557988,
202103,13.030297,3.961980,
202104,17.452369,4.509936,
202105,7.338889,1.959984,
202106,5.885550,2.875320,
202107,17.169745,6.085764,
202108,17.428130,5.990940,
202109,17.492866,4.480236,
202110,14.273492,4.445892,
202111,13.175177,5.375592,
202112,19.846411,6.800436,
202201,15.430026,3.983184,
202202,15.409260,2.671272,
202203,18.224558,5.278500,
202204,20.862510,5.214708,
202205,15.820329,3.506580,
202206,22.115511,4.838544,
202207,22.881386,5.019696,
202208,22.409708,4.812732,
202209,20.546539,4.307688,
202210,21.831955,4.491108,
202211,21.430654,4.167432,
202212,22.925059,4.442688,
202301,22.218323,4.393116,
202302,20.479633,3.943260,
202303,22.166970,4.173840,
202304,21.734219,3.900024,
202305,22.418175,3.913776,
202306,21.416684,3.631536,
202307,22.773555,3.783960,
202308,23.254989,3.695400,
202309,16.599491,2.418768,
202310,18.187720,2.635236,
202311,20.990271,3.376080,
202312,21.973747,3.470472,
202401,22.357721,3.236400,
202402,19.944633,2.803572,
202403,22.359909,2.958408,
202404,20.169143,2.672280,
202405,21.699952,2.921184,
202406,21.807561,2.698920,
202407,22.587816,2.770308,
202408,19.953364,2.430972,
202409,0,0,
202410,19.929736,2.456640,
202411,21.933091,2.303352,
202412,22.406369,2.367540,
202501,22.349337,2.232288,
202502,19.939740,2.206296,
202503,22.198317,2.371500,
202504,20.987115,2.353140,
202505,20.798337,2.332080,
202506,19.239411,2.203020,
202507,19.386506,2.173068,
