"Year","Coal","Oil","Gas","Cement"
1959,0.079524,0.018387,0,0.003537
1960,0.087878,0.019445,0,0.004002
1961,0.094885,0.021310,0.000004,0.004205
1962,0.103261,0.024885,0.000011,0.004381
1963,0.110420,0.027106,0.000011,0.004771
1964,0.105924,0.028122,0.000022,0.004944
1965,0.116456,0.030815,0.000282,0.005398
1966,0.116984,0.035676,0.000311,0.005570
1967,0.119096,0.032698,0.000487,0.005821
1968,0.123826,0.042250,0.000751,0.005872
1969,0.123368,0.045350,0.000997,0.006438
1970,0.123551,0.049332,0.000923,0.006495
1971,0.126967,0.055443,0.001085,0.007052
1972,0.134377,0.058878,0.001205,0.007363
1973,0.137809,0.061749,0.001169,0.006921
1974,0.145639,0.060628,0.001359,0.006501
1975,0.161338,0.061838,0.001733,0.007288
1976,0.168921,0.063438,0.002294,0.008279
1977,0.177510,0.068557,0.002481,0.008322
1978,0.174689,0.075317,0.002741,0.008421
1979,0.180623,0.082664,0.003030,0.007752
1980,0.197337,0.083176,0.002488,0.007545
1981,0.210305,0.089713,0.002884,0.008888
1982,0.213123,0.094407,0.004360,0.009676
1983,0.232519,0.099170,0.005243,0.010951
1984,0.231493,0.106105,0.006170,0.012593
1985,0.253289,0.116760,0.007200,0.014390
1986,0.273172,0.121857,0.010310,0.016006
1987,0.291856,0.127671,0.012776,0.016412
1988,0.317172,0.133615,0.015206,0.018229
1989,0.339626,0.150714,0.018518,0.020791
1990,0.366514,0.158167,0.021097,0.022348
1991,0.393043,0.166423,0.023563,0.024503
1992,0.411415,0.188055,0.027256,0.025156
1993,0.433122,0.186879,0.026996,0.026602
1994,0.455720,0.198955,0.028997,0.028540
1995,0.471723,0.216281,0.039051,0.031104
1996,0.504499,0.243160,0.039747,0.034079
1997,0.527723,0.244202,0.046024,0.037418
1998,0.524126,0.262892,0.047595,0.039026
1999,0.560528,0.300510,0.042316,0.044592
2000,0.572877,0.312287,0.043873,0.045957
2001,0.582083,0.316115,0.043569,0.046740
2002,0.598598,0.324588,0.047134,0.049111
2003,0.625891,0.329937,0.049988,0.050880
2004,0.669969,0.347518,0.049585,0.055545
2005,0.721470,0.351646,0.050439,0.059687
2006,0.773565,0.368891,0.049442,0.064905
2007,0.842478,0.391028,0.052696,0.068333
2008,0.910797,0.412316,0.063047,0.073245
2009,0.983948,0.431610,0.112685,0.081268
2010,1.015983,0.438373,0.134244,0.086029
2011,1.089807,0.458909,0.136364,0.091314
2012,1.244606,0.488554,0.125605,0.100237
2013,1.319999,0.495642,0.110689,0.107820
2014,1.447355,0.511166,0.109468,0.115825
2015,1.487461,0.554789,0.106871,0.117508
2016,1.529990,0.613166,0.113622,0.123281
2017,1.560988,0.631087,0.118922,0.121047
2018,1.677600,0.655190,0.126201,0.138965
2019,1.677654,0.674011,0.128676,0.143664
2020,1.588060,0.603602,0.127635,0.122908
2021,1.802312,0.622148,0.133451,0.149001
2022,1.892427,0.684363,0.128113,0.163901
