"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,2.847100,0.018500,0.479000,3.876100
1962,3.124000,0.022600,0.477400,4.285100
1963,3.568900,0.033400,0.577200,4.651500
1964,3.158000,0.023800,0.521800,3.885500
1965,2.920800,0.017800,0.519600,3.776700
1966,3.290800,0.030004,0.518000,3.546900
1967,3.683600,0.041268,0.565800,4.275500
1968,3.949600,0.044784,0.669800,4.581700
1969,4.223800,0.055433,0.813400,4.824400
1970,4.025100,0.076413,0.840400,4.803100
1971,3.760100,0.074739,0.935400,4.234100
1972,4.232600,0.222829,1.003400,4.935700
1973,5.045500,0.303418,1.197600,5.897700
1974,4.068600,0.531484,1.350200,6.130700
1975,3.801900,0.242696,0.640000,4.621300
1976,4.678700,0.443100,0.848000,5.726000
1977,4.599600,0.334200,0.896200,5.833700
1978,4.726700,0.298500,1.140400,5.217700
1979,5.724000,0.550700,1.515200,5.922800
1980,5.773500,0.709500,1.721400,6.326300
1981,5.005600,0.619500,1.631200,5.235200
1982,4.893300,0.479800,1.718200,4.790600
1983,4.701100,0.492000,2.417400,4.549500
1984,5.187100,0.509000,2.814800,5.478100
1985,4.909000,0.588000,2.844000,5.134000
1986,4.740000,0.559000,3.182000,4.750000
1987,5.305000,0.642000,3.768000,4.812000
1988,5.768000,0.585000,4.074000,4.814000
1989,5.978000,0.737000,4.638000,5.955000
1990,5.999000,0.785000,4.908000,6.327248
1991,6.054000,0.766000,5.044000,6.910371
1992,6.443592,0.908833,5.940420,5.744588
1993,5.975266,0.802483,5.978332,4.873843
1994,6.578000,0.832000,6.990000,6.223000
1995,6.406000,0.976000,6.436000,5.058000
1996,5.527000,0.963000,6.046000,3.734600
1997,6.905000,1.254000,7.128000,4.752000
1998,7.295000,1.357000,6.772000,5.456000
1999,7.605000,1.272000,8.056000,5.320000
2000,8.380000,1.530000,8.770000,6.295000
2001,7.785000,1.599000,8.314000,5.721000
2002,7.935707,1.938647,9.327472,5.308132
2003,7.424095,1.843813,9.354594,4.958975
2004,7.660755,1.974181,9.786750,5.417537
2005,7.727326,1.910178,8.765596,5.620037
2006,7.862757,1.811067,10.352920,5.585558
2007,8.031000,2.556000,10.631940,4.965000
2008,6.733000,2.036000,10.096112,4.260000
2009,5.567000,1.733000,9.210922,3.657000
2010,6.134000,2.237000,10.244554,4.150000
2011,5.981000,2.173080,9.992120,4.413507
2012,4.891000,2.049589,9.548886,3.760399
2013,4.653702,2.242452,9.389330,3.742532
2014,4.658430,2.611863,9.647252,4.159978
2015,4.651351,2.561496,9.905138,3.961417
2016,4.737697,2.450193,10.089118,4.067067
2017,5.203619,2.742438,10.570428,3.751792
2018,4.811411,2.850738,10.878500,4.871135
2019,5.701382,3.021695,10.369000,4.567488
2020,4.050689,2.332505,9.545600,3.321020
2021,5.079067,2.732956,9.599764,4.069859
2022,6.061634,3.230232,10.969438,3.609909
2023,5.294873,2.805998,9.390430,2.145520
