"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,1.971000,2.847100,0.009600,1.971000,2.847100,0.009600
1962,1.934000,3.124000,0.008600,1.934000,3.124000,0.008600
1963,2.016000,3.568900,0.006800,2.016000,3.568900,0.006800
1964,2.108000,3.158000,0.013800,2.108000,3.158000,0.013800
1965,2.045000,2.920800,0.025400,2.045000,2.920800,0.025400
1966,1.869000,3.290800,0.023000,1.869000,3.290800,0.023000
1967,2.145000,3.683600,0.021500,2.145000,3.683600,0.021500
1968,2.566000,3.949600,0.021200,2.566000,3.949600,0.021200
1969,2.500000,4.223800,0.029000,2.500000,4.223800,0.029000
1970,2.411000,4.025100,0.056800,2.411000,4.025100,0.056800
1971,2.555000,3.760100,0.031300,2.555000,3.760100,0.031300
1972,2.288000,4.232600,0.050600,2.288000,4.232600,0.050600
1973,2.700000,5.045500,0.051500,2.700000,5.045500,0.051500
1974,2.143000,4.068600,0.069300,2.143000,4.068600,0.069300
1975,1.687000,3.801900,0.048700,1.687000,3.801900,0.048700
1976,2.006000,4.678700,0.047100,2.006000,4.678700,0.047100
1977,2.266000,4.599600,0.045000,2.266000,4.599600,0.045000
1978,2.045000,4.726700,0.098000,2.045000,4.726700,0.098000
1979,2.345000,5.724000,0.143600,2.345000,5.724000,0.143600
1980,2.721000,5.773500,0.082000,2.721000,5.773500,0.082000
1981,2.600000,5.005600,0.078700,2.600000,5.005600,0.078700
1982,2.330000,4.893300,0.054400,2.330000,4.893300,0.054400
1983,2.025000,4.701100,0.083000,2.025000,4.701100,0.083000
1984,2.234000,5.187100,0.113600,2.234000,5.187100,0.113600
1985,2.599000,4.909000,0.107000,2.599000,4.909000,0.107000
1986,1.919000,4.740000,0.117000,1.919000,4.740000,0.117000
1987,1.905000,5.305000,0.111000,1.905000,5.305000,0.111000
1988,2.095000,5.768000,0.086000,2.095000,5.768000,0.086000
1989,1.998000,5.978000,0.092000,1.998000,5.978000,0.092000
1990,1.950000,5.999000,0.063500,1.950000,5.999000,0.063500
1991,1.850000,6.054000,0.056000,1.850000,6.054000,0.056000
1992,1.823000,6.443590,0.052000,1.823000,6.443592,0.052000
1993,1.700000,5.975270,0.091000,1.700000,5.975266,0.091000
1994,1.808000,6.578000,0.109000,1.808000,6.578000,0.109000
1995,1.850000,6.406000,0.130000,1.850000,6.406000,0.130000
1996,1.650000,5.527000,0.099000,1.650000,5.527000,0.099000
1997,1.751000,6.905000,0.140000,1.751000,6.905000,0.140000
1998,1.600000,7.295000,0.174000,1.600000,7.295000,0.174000
1999,1.630000,7.605000,0.212000,1.630000,7.605000,0.212000
2000,1.630000,8.380000,0.208000,1.630000,8.380000,0.208000
2001,1.600000,7.785000,0.197000,1.600000,7.785000,0.197000
2002,1.605000,7.935710,0.195550,1.605000,7.935707,0.195553
2003,1.590000,7.424100,0.150940,1.590000,7.424095,0.150937
2004,1.580000,7.660760,0.156880,1.580000,7.660755,0.156884
2005,1.590000,7.727330,0.160900,1.590000,7.727326,0.160898
2006,1.748000,7.862760,0.168610,1.748000,7.862757,0.168608
2007,1.700000,8.031000,0.435120,1.700000,8.031000,0.435120
2008,1.384000,6.733000,0.242950,1.384000,6.733000,0.242951
2009,1.220000,5.567000,0.194360,1.220000,5.567000,0.194361
2010,1.200000,6.134000,0.264000,1.200000,6.134000,0.264000
2011,1.250000,5.981000,0.249000,1.250000,5.981000,0.249000
2012,1.370000,4.891000,0.272990,1.370000,4.891000,0.272994
2013,1.360000,4.653700,0.260990,1.360000,4.653702,0.260988
2014,1.430000,4.658430,0.324910,1.430000,4.658430,0.324910
2015,1.470000,4.651350,0.323940,1.470000,4.651351,0.323936
2016,1.500000,4.737700,0.353150,1.500000,4.737697,0.353146
2017,1.520000,5.203620,0.480900,1.520000,5.203619,0.480904
2018,1.554200,4.811410,0.450280,1.554200,4.811411,0.450277
2019,1.074410,5.701380,0.566470,1.074412,5.701382,0.566469
2020,0.900000,4.050690,0.448680,0.900000,4.050689,0.448675
2021,0.900000,5.079070,0.564460,0.900000,5.079067,0.564462
2022,0.900000,6.061630,0.375800,0.900000,6.061634,0.375802
2023,0.900000,5.294870,0.369410,0.900000,5.294873,0.369409
