"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,87.147008,15.453161,24.156896,41.268355,4.417382,1.851214
1991,89.842488,15.851789,25.279451,43.124654,4.518074,1.068520
1992,88.704502,15.843128,23.571970,43.623457,4.475422,1.190526
1993,91.315002,15.758522,24.148437,45.079083,4.373309,1.955650
1994,88.490907,16.333764,22.820779,43.476885,4.429916,1.429563
1995,92.331164,17.983714,25.841495,43.168094,4.375554,0.962307
1996,93.132560,19.231410,25.617531,42.886707,4.450195,0.946716
1997,96.759378,20.248050,25.740136,44.777472,4.634236,1.359485
1998,97.652170,21.725438,26.461651,43.111042,4.807428,1.546611
1999,99.103228,22.477139,26.890488,43.777027,4.987794,0.970781
2000,95.590336,18.227603,28.854115,42.230742,5.096095,1.181782
2001,95.891256,18.211582,29.558998,41.940449,5.247590,0.932638
2002,94.290773,17.462843,28.486223,42.185505,5.455024,0.701178
2003,93.992729,18.768886,27.192375,41.401385,5.562776,1.067307
2004,96.765340,18.514446,29.960900,41.812196,5.662331,0.815466
2005,92.863603,18.144054,27.689387,40.421192,5.836237,0.772732
2006,75.288212,18.317786,11.144714,39.213680,5.906116,0.705916
2007,75.146456,19.156215,8.641175,39.421713,5.965235,1.962118
2008,69.272983,19.203125,5.783350,37.347387,5.952216,0.986905
2009,65.943869,17.988497,5.849075,35.016231,5.988067,1.102000
2010,63.583786,17.917098,4.107362,34.114910,6.620675,0.823741
2011,60.856918,16.024331,2.813294,34.430573,6.586260,1.002460
2012,63.323131,16.351844,2.775969,36.016776,6.541218,1.637324
2013,59.220273,16.061750,2.594196,33.469603,6.623443,0.471281
2014,57.513279,15.257617,2.118122,32.978968,6.600713,0.557860
2015,57.434032,15.674891,2.056001,32.849890,6.365622,0.487627
2016,59.634413,15.399652,2.110094,35.162582,6.368596,0.593490
2017,58.864763,15.520866,2.337996,32.716272,6.396944,1.892684
2018,57.426497,15.518966,2.294008,32.653082,6.402059,0.558382
2019,56.584359,15.103256,2.149450,32.292445,6.408084,0.631123
2020,58.500002,14.143242,2.109511,35.118882,6.278091,0.850275
2021,58.948255,15.452133,1.904444,33.667516,6.372302,1.551860
2022,52.488175,14.610360,1.809561,28.537215,6.204471,1.326568
2023,54.980530,13.673893,1.960294,32.020014,6.185780,1.140550
2024,53.061614,13.069327,1.869610,30.874733,6.220567,1.027377
