"Year","Coal","Oil","Gas","Cement"
1950,24.572276,13.427373,0.956219,2.474729
1951,27.661125,16.593011,1.809880,2.758422
1952,26.025392,18.620448,2.685712,3.289027
1953,26.838800,21.016704,4.272224,3.870513
1954,27.967312,27.087952,5.561952,4.328188
1955,28.998345,32.208170,6.797060,5.269712
1956,30.982784,38.504976,8.386896,5.604066
1957,29.890912,41.938144,9.346864,5.905712
1958,27.007344,44.554240,9.702272,6.338456
1959,26.021728,49.489648,11.464656,7.119563
1960,27.897696,61.324368,12.080208,7.915471
1961,30.187696,72.492240,12.802016,8.911265
1962,31.890658,91.011481,13.398913,9.968841
1963,32.762759,107.275869,13.618785,10.917146
1964,27.806096,122.344624,14.304256,11.288322
1965,30.550432,134.259952,14.505776,10.226875
1966,31.689394,155.387581,15.839201,11.080932
1967,35.199497,168.669602,17.301137,12.977825
1968,32.767152,181.635472,20.221616,14.562576
1969,32.921040,198.914896,22.346736,15.492953
1970,32.895392,225.064864,22.071936,16.347010
1971,30.718976,239.724528,25.054432,15.562237
1972,29.128800,253.955504,28.949264,16.211236
1973,29.421920,273.825376,32.697536,17.411440
1974,31.682608,272.279168,37.065024,17.233462
1975,30.609056,252.193120,42.172640,16.081307
1976,30.964464,266.940720,51.006544,16.887399
1977,31.371491,255.438390,50.039763,17.571654
1978,35.544464,266.383792,51.951856,17.397389
1979,40.131792,276.566048,50.878304,17.683047
1980,44.916976,270.681664,52.241312,18.596718
1981,47.775359,258.787166,50.450105,18.294630
1982,49.848720,246.935280,52.801904,17.296988
1983,44.480960,245.535632,51.512176,16.880313
1984,54.663216,232.935136,60.928656,16.077714
1985,59.400768,231.652736,62.504176,15.428375
1986,53.285019,235.329037,59.631003,14.942562
1987,55.626848,243.055104,66.109552,15.307252
1988,52.692480,247.479880,70.411750,15.378151
1989,52.157040,252.456928,84.334288,15.793678
1990,69.580088,254.310554,88.992265,15.845935
1991,65.966185,251.763415,94.754985,15.692164
1992,58.065032,259.383262,94.458123,16.427096
1993,52.079079,257.502437,96.872426,14.065229
1994,54.772146,253.722279,92.793643,13.791223
1995,58.416932,262.510422,102.912719,15.310154
1996,53.524423,260.195468,106.189937,13.987543
1997,54.146179,261.103685,109.923345,14.232612
1998,54.867122,263.890310,118.554695,14.538381
1999,53.939637,259.063012,129.051474,15.277308
2000,56.032195,254.488070,134.813295,15.862119
2001,59.024473,250.666803,135.107373,16.394484
2002,60.015670,256.630989,135.864675,16.288779
2003,65.125833,254.877222,149.024230,16.938410
2004,72.217314,247.736162,154.661764,17.407936
2005,71.264931,238.292137,165.659608,17.403219
2006,70.786909,236.454849,162.584734,17.473865
2007,70.675248,229.030837,163.512326,17.913986
2008,68.138770,218.497581,167.141928,16.127209
2009,52.387806,197.831818,154.034299,13.340683
2010,58.217964,193.165577,164.346876,13.276015
2011,65.439217,185.899017,153.000385,12.583285
2012,66.958943,172.224473,147.713829,10.071460
2013,57.781948,158.740390,137.700968,8.877183
2014,55.837153,157.626384,121.589383,8.338587
2015,53.062915,161.426217,132.757035,8.196151
2016,48.302166,156.020037,140.794654,7.680499
2017,41.797600,148.755061,148.761066,7.711494
2018,39.213462,152.744339,143.674933,7.756716
2019,30.480369,148.491420,146.775485,7.911519
2020,22.118677,127.568466,140.818290,7.059192
2021,24.569757,145.904065,152.325156,7.918827
2022,31.341490,159.145063,137.550111,7.093351
2023,21.669167,154.653904,124.460666,6.745700
2024,11.293955,154.361988,124.766882,6.745700
