"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,246.220051,41.179673,1.094582,103.527931,93.523702,6.894163
1991,239.984724,40.538960,0.915500,102.302466,89.295626,6.932173
1992,243.289660,43.928251,0.952183,102.969781,88.502664,6.936781
1993,248.392417,49.715621,0.955899,102.207716,88.618102,6.895079
1994,251.616437,52.111973,1.040121,103.468972,88.088950,6.906422
1995,252.278438,52.154937,1.102330,103.487846,88.615588,6.917737
1996,252.342600,54.627799,1.067484,104.651755,85.014652,6.980911
1997,253.252813,58.462641,1.305205,103.052613,83.372485,7.059869
1998,244.370560,56.170616,1.500145,103.089416,76.488203,7.122181
1999,243.178213,56.532714,1.357657,104.534307,73.584358,7.169178
2000,243.263258,59.131076,1.323668,99.640608,75.948054,7.219852
2001,242.650791,61.651318,1.444906,98.967185,73.324587,7.262795
2002,236.102937,59.334621,1.429281,98.535126,69.506121,7.297789
2003,234.383676,56.564359,1.124419,100.232847,69.112248,7.349804
2004,230.142482,53.777778,1.068393,99.097765,68.827120,7.371426
2005,222.306239,49.174024,1.067111,99.582995,65.049284,7.432826
2006,217.098831,44.938244,0.985347,97.771077,65.814073,7.590089
2007,220.521486,50.137530,0.860276,97.121584,64.915755,7.486340
2008,213.514293,45.293489,1.009353,97.226876,62.291413,7.693161
2009,213.049732,43.358805,0.738279,98.636532,62.743452,7.572664
2010,211.704129,42.660070,0.916095,98.295683,62.237409,7.594872
2011,204.054051,38.481073,0.925407,95.984555,61.079075,7.583941
2012,202.342668,38.084834,0.812562,96.306991,59.533791,7.604489
2013,199.643888,35.988600,0.839731,97.205995,57.988266,7.621295
2014,197.854494,34.356062,0.849609,98.557536,56.401776,7.689510
2015,197.336288,34.975377,0.937783,99.650539,54.067955,7.704635
2016,196.067004,34.039019,0.820946,101.482775,51.976509,7.747755
2017,193.175357,34.311852,0.919507,101.400200,48.777020,7.766779
2018,190.191050,32.529145,0.886318,101.633982,47.286765,7.854840
2019,182.478577,31.062043,0.864870,98.091397,44.624437,7.835830
2020,181.930909,31.999037,0.810388,98.204687,43.147885,7.768912
2021,181.912494,31.330834,0.718461,99.734787,42.329646,7.798766
2022,180.558755,33.823594,0.653044,97.904552,40.351583,7.825984
2023,174.543620,30.801344,0.524741,95.862787,39.539118,7.815630
2024,170.940249,30.244072,0.252279,94.959268,37.746613,7.738016
