"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,1.588000,0.198100,1.642000,9.716000
1962,1.579000,0.219400,1.612000,9.672000
1963,1.518000,0.231800,1.790000,9.051000
1964,1.678000,0.261600,1.940000,9.722000
1965,1.897000,0.284400,1.996000,10.115000
1966,1.658300,0.432000,2.130000,7.954000
1967,1.825300,0.465400,2.240000,8.556000
1968,1.756300,0.504600,2.492000,7.788000
1969,1.919300,0.529700,2.748000,8.069000
1970,1.993000,0.515700,2.834000,8.542000
1971,1.984000,0.554900,2.738000,9.390000
1972,2.027000,0.641100,2.654000,8.333000
1973,2.361000,0.728000,2.806000,8.421000
1974,2.288000,0.716000,2.890000,9.512000
1975,2.084300,0.575000,2.588000,9.751000
1976,2.020300,0.616000,2.514000,9.021000
1977,2.021400,0.544000,2.372000,7.481000
1978,2.092800,0.562000,2.480000,7.893000
1979,2.356800,0.571000,2.800000,8.698000
1980,2.462800,0.620000,2.746000,9.069000
1981,2.461800,0.574000,2.746000,10.354000
1982,2.261800,0.614000,2.610000,9.502000
1983,2.311800,0.629000,2.736000,9.553000
1984,2.363800,0.651000,3.124000,9.955000
1985,2.229800,0.668000,3.208000,9.533000
1986,2.259800,0.681000,3.146000,9.945000
1987,2.361800,0.680000,3.180000,10.371000
1988,2.386800,0.644000,3.340000,11.035000
1989,2.491800,0.611000,3.578000,11.508000
1990,2.412800,0.658000,3.638000,11.819000
1991,2.261900,0.573000,3.568000,11.279000
1992,2.361900,0.559000,3.366000,10.134000
1993,2.315000,0.501000,3.916000,9.710000
1994,2.415000,0.570000,4.296000,8.744000
1995,2.210000,0.560000,4.522000,9.045000
1996,2.420000,0.544000,4.192000,8.423000
1997,2.520000,0.531000,4.258000,8.346000
1998,2.524700,0.576600,4.520400,8.171900
1999,2.336000,0.511000,4.482000,8.424000
2000,2.280000,0.535000,4.600000,8.156265
2001,2.253000,0.528000,4.440000,8.996340
2002,2.225000,0.476140,4.228000,8.651591
2003,2.186000,0.461000,4.372000,8.298161
2004,2.230000,0.589000,4.588000,8.782000
2005,2.326000,0.583000,4.446000,9.667179
2006,2.389000,0.620000,4.218000,9.793501
2007,2.402000,0.585000,4.020000,10.464680
2008,2.228000,0.498237,3.800000,10.323550
2009,1.850000,0.486467,3.154000,8.883594
2010,2.118000,0.566504,3.390000,10.443082
2011,2.271000,0.520028,2.992000,10.291031
2012,2.289404,0.484400,2.418000,10.572145
2013,2.206000,0.380820,2.158000,11.598290
2014,2.407000,0.438000,2.046000,12.386886
2015,2.444000,0.447000,1.958000,11.876493
2016,2.533000,0.436000,2.198000,12.028000
2017,2.655000,0.448000,2.194000,12.219029
2018,2.675122,0.458000,2.268000,12.497174
2019,2.658000,0.424000,2.310000,12.568431
2020,2.683000,0.458000,1.866000,11.749887
2021,2.808777,0.498947,2.020000,13.157152
2022,2.704617,0.453753,2.072000,13.222022
2023,2.489505,0.374604,2.050000,12.870039
