"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.240400,0.010500,0.026800,1.650800
1962,0.254900,0.014500,0.027400,1.350900
1963,0.212700,0.016100,0.033800,1.264400
1964,0.202800,0.019600,0.044200,1.919700
1965,0.213500,0.019000,0.061600,2.168600
1966,0.279800,0.023800,0.075400,2.794000
1967,0.311900,0.032000,0.094200,2.706400
1968,0.300000,0.034400,0.102600,2.865700
1969,0.309800,0.042100,0.116400,2.748400
1970,0.375900,0.059200,0.131800,3.849100
1971,0.358400,0.067800,0.157200,2.888700
1972,0.329600,0.085300,0.185400,1.754400
1973,0.261200,0.097200,0.220800,1.655100
1974,0.260000,0.097200,0.236800,1.931800
1975,0.284000,0.100400,0.218800,2.094900
1976,0.323200,0.126200,0.220000,1.266500
1977,0.426900,0.141860,0.234600,0.961100
1978,0.417100,0.158300,0.262800,0.871500
1979,0.385900,0.153300,0.299400,0.826500
1980,0.424400,0.154300,0.329600,0.919400
1981,0.454300,0.155700,0.359000,1.008500
1982,0.546900,0.146500,0.378000,0.737500
1983,0.520500,0.141200,0.388400,0.867700
1984,0.490600,0.153500,0.454600,1.100900
1985,0.635100,0.166200,0.436200,1.021800
1986,0.787300,0.189900,0.485200,1.359000
1987,0.858600,0.178800,0.509400,1.750700
1988,0.682600,0.152900,0.522800,1.733600
1989,0.492100,0.131200,0.509000,1.071200
1990,0.437500,0.129300,0.536400,1.022535
1991,0.422400,0.114600,0.580200,1.076663
1992,0.447100,0.115438,0.613900,1.077898
1993,0.524600,0.119172,0.653796,1.156043
1994,0.777600,0.138000,0.716200,2.624900
1995,0.683000,0.143000,1.012000,3.723000
1996,0.799000,0.157000,1.038000,2.470000
1997,1.028000,0.207700,0.951800,2.862700
1998,0.971000,0.160000,0.940000,3.520000
1999,0.839000,0.170650,0.986000,3.085000
2000,0.945000,0.209861,0.932000,3.348000
2001,0.985000,0.175980,0.868000,2.837000
2002,0.931000,0.190631,0.900000,2.709000
2003,0.813779,0.205586,0.934924,3.015586
2004,0.876653,0.236692,0.900200,3.029673
2005,1.042032,0.258829,0.951478,3.255722
2006,1.035435,0.253074,0.981480,2.508257
2007,1.172610,0.350562,1.032724,2.702937
2008,0.935678,0.333984,0.968960,1.945622
2009,0.910609,0.303763,0.863628,1.049561
2010,0.947956,0.357355,0.809010,1.478800
2011,1.002573,0.363216,0.865504,1.640757
2012,1.063371,0.325388,0.882862,1.056002
2013,1.055392,0.407703,0.879700,0.782544
2014,1.009459,0.408767,0.953438,0.548061
2015,1.019739,0.400488,0.794728,0.469674
2016,1.019635,0.293051,0.755656,0.529967
2017,1.035032,0.433742,0.728032,0.625877
2018,0.960515,0.564036,0.780430,0.594756
2019,0.994169,0.482505,0.652054,0.560019
2020,1.043240,0.472521,0.603760,0.458925
2021,1.107992,0.538566,0.596804,0.556781
2022,0.864763,0.466195,0.535590,0.654976
2023,0.791237,0.420613,0.482892,0.376897
