"Year","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
2000,33.757040,33.573244,33.869838,34.135679,34.154052,34.159474,34.123291,34.142506,34.284053,34.270719,34.201329,34.207896,34.377902,34.569361,34.576453,34.576453,34.875172,34.081185,33.771013,33.296506,32.386532,32.383341,32.402426
2001,34.495733,35.052570,35.695235,35.918281,35.945559,35.917865,35.892558,35.895810,36.057959,36.042032,35.983574,35.985810,36.108194,36.309123,36.315270,36.315270,36.621533,35.715187,35.426260,34.983365,34.039147,34.035966,34.054967
2002,,34.689188,35.188470,35.588676,35.597427,35.558956,35.537449,35.562454,35.751449,35.736130,35.670433,35.674109,35.831194,35.996868,36.001794,36.001794,36.317887,35.458669,35.233044,34.740008,33.926833,33.923677,33.943410
2003,,,37.244360,37.042134,36.882625,36.785451,36.763155,36.872894,37.018652,37.003809,36.940010,36.945034,37.085380,37.215849,37.222006,37.222006,37.622828,36.708849,36.408619,36.010086,35.261649,35.258388,35.279717
2004,,,,36.927115,36.796842,36.758182,36.752325,36.825097,36.958207,36.945356,36.838057,36.845437,36.971550,37.077102,37.083832,37.083832,37.391618,36.512656,36.170798,35.769261,35.128023,35.124852,35.147938
2005,,,,,36.519943,36.215484,36.217850,36.289769,36.670661,36.437088,36.303028,36.479606,36.662243,36.736009,36.738161,36.738161,37.127813,36.304112,35.925087,35.339413,34.825119,34.822030,34.842952
2006,,,,,,37.012619,37.072364,37.135520,37.259078,37.249887,37.133332,37.297850,37.483773,37.540078,37.541433,37.541433,38.113533,37.219738,36.805598,36.241162,35.800760,35.797572,35.818237
2007,,,,,,,38.448530,38.710312,38.776967,38.949123,38.895615,38.878419,39.104766,39.156875,39.157625,39.157625,39.544786,38.776737,38.375623,37.820675,37.392737,37.389567,37.411700
2008,,,,,,,,37.586859,37.678538,37.616518,37.578171,37.642242,37.920761,37.951520,37.953319,37.953319,38.431361,37.617894,37.189582,36.623442,36.240495,36.237366,36.258815
2009,,,,,,,,,37.518336,37.561568,37.480775,37.475388,37.668154,37.694189,37.696431,37.696432,38.380564,37.659939,37.251540,36.663678,36.278307,36.275311,36.297830
2010,,,,,,,,,,39.245394,39.175429,39.233011,39.461699,39.479373,39.483456,39.483456,39.890156,39.126479,38.778804,38.143298,37.830304,37.827135,37.870122
2011,,,,,,,,,,,38.402340,38.313933,38.620275,38.604640,38.581360,38.581360,39.110723,38.319688,37.998441,37.095997,36.808776,36.805395,36.839661
2012,,,,,,,,,,,,37.790146,38.193352,38.167891,38.167401,38.167401,38.623439,37.894006,37.552735,36.671425,36.380673,36.381273,36.417806
2013,,,,,,,,,,,,,37.937986,37.787877,37.784641,37.784641,38.429920,37.655463,37.454660,36.852767,36.524882,36.526486,36.556711
2014,,,,,,,,,,,,,,37.237524,37.329369,37.329369,38.264135,37.511699,37.327226,37.168597,36.813146,36.822805,36.845705
2015,,,,,,,,,,,,,,,37.970736,37.984177,38.620423,37.885620,37.569820,37.612492,37.255012,37.265425,37.293077
2016,,,,,,,,,,,,,,,,37.288355,37.722806,37.019943,36.692809,36.835273,36.497845,36.520696,36.547168
2017,,,,,,,,,,,,,,,,,36.900583,35.980346,35.834495,36.254242,35.886184,35.925441,35.960505
2018,,,,,,,,,,,,,,,,,,36.224545,36.001052,36.295944,35.944240,36.062642,36.131275
2019,,,,,,,,,,,,,,,,,,,34.317232,34.729916,34.415836,34.495011,34.569224
2020,,,,,,,,,,,,,,,,,,,,32.979390,32.717665,32.742029,32.797148
2021,,,,,,,,,,,,,,,,,,,,,32.483253,32.563266,32.581739
2022,,,,,,,,,,,,,,,,,,,,,,32.227738,32.243489
2023,,,,,,,,,,,,,,,,,,,,,,,31.007457
