"Year","Coal","Oil","Gas","Cement"
1950,17.456902,0.685240,0.038229,0.341859
1951,18.600951,0.675770,0.078526,0.379196
1952,19.775882,0.795768,0.127049,0.402381
1953,20.458801,0.819224,0.169222,0.422012
1954,21.718547,0.995055,0.173137,0.463952
1955,22.512461,1.023685,0.173017,0.523760
1956,24.049707,1.108963,0.275737,0.569035
1957,24.353792,1.325416,0.810713,0.653807
1958,26.263683,1.372171,1.295995,0.726697
1959,25.648775,1.675869,1.521273,0.822906
1960,27.115492,2.174965,1.474486,0.883550
1961,29.143839,2.837083,1.437941,0.933603
1962,30.816565,3.579172,1.214842,0.998034
1963,32.573894,3.916407,1.139094,0.906399
1964,33.210965,4.869027,1.070440,0.956891
1965,31.981911,5.129249,0.962133,0.992668
1966,31.349544,5.365104,1.061712,1.060350
1967,30.000833,6.358559,1.281773,1.101739
1968,31.195277,6.693336,1.552915,1.104434
1969,32.122196,7.896586,1.896476,1.134444
1970,36.122369,9.945025,2.060181,1.241643
1971,36.728978,11.379856,2.358212,1.318667
1972,35.970332,12.413077,2.564034,1.318535
1973,34.565905,13.809475,2.745753,1.354506
1974,34.017937,14.296240,3.331230,1.430642
1975,34.711396,15.680055,3.680569,1.470607
1976,35.408193,16.666593,4.141889,1.497361
1977,35.364143,17.421107,5.160164,1.506797
1978,36.215269,16.410431,5.791439,1.573643
1979,34.380763,16.211747,6.269926,1.563062
1980,34.443052,15.229537,7.857601,1.585983
1981,34.894410,15.045571,6.920007,1.613622
1982,34.871237,14.101326,7.385185,1.559268
1983,35.347301,13.687842,7.376754,1.586493
1984,35.765891,14.480090,8.153144,1.574595
1985,35.065956,14.411075,8.162074,1.527949
1986,35.469858,13.506999,9.083280,1.523870
1987,34.771479,13.442938,9.146170,1.525436
1988,34.538832,12.582779,9.186190,1.611748
1989,32.420111,11.153338,10.121498,1.576915
1990,33.589733,12.778117,12.317397,1.464497
1991,28.847622,10.412537,12.032115,1.038046
1992,25.831992,8.850427,12.130789,1.306854
1993,24.648716,8.139907,11.677521,1.028750
1994,22.187886,8.311283,11.278049,1.115125
1995,21.333681,8.155803,12.516488,1.154633
1996,20.727281,8.088697,13.135734,1.100406
1997,20.470226,8.072100,13.398694,1.214669
1998,19.133307,8.012068,13.792343,1.822399
1999,18.344876,7.753338,14.002350,1.827388
2000,17.689591,7.346310,13.809322,1.190452
2001,18.319355,7.964003,14.544237,1.209315
2002,17.890014,7.940487,13.723915,1.165240
2003,18.818131,8.016465,13.375394,0.921647
2004,18.864699,8.237562,13.159518,1.216842
2005,17.631111,9.201983,13.389488,1.256398
2006,18.644486,8.810553,12.474778,1.389148
2007,17.428420,9.164516,11.647545,1.484933
2008,16.928132,9.496707,12.034961,1.603859
2009,15.908605,8.885693,10.645669,1.213150
2010,15.945232,9.228600,11.259015,0.859919
2011,16.190905,8.749653,10.649291,1.261791
2012,14.460946,9.002835,10.298706,1.095925
2013,14.152968,8.868077,10.482005,1.135270
2014,13.965869,8.747604,8.720896,1.266760
2015,13.796648,9.528457,8.957459,1.308570
2016,13.700830,9.897147,9.104727,1.340952
2017,14.158293,10.011290,9.641957,1.367054
2018,14.095358,10.123634,9.580935,1.346682
2019,11.674300,10.222365,9.577989,1.404269
2020,9.853782,9.518219,9.492376,1.443145
2021,12.076299,10.145415,10.609131,1.452934
2022,9.925771,10.348865,8.886393,1.489719
2023,10.151695,10.118985,8.403332,1.294228
2024,8.203185,10.099188,8.696351,1.294228
